,BatterName,batter,PA_flag,AB_flag,Is_Hit,PitchesThrown,SwungOn,ContactMade_Foul,IsStrikeout,IsWalk,IsHBP,IsBIP,IsGB,IsLD,IsFB,IsSingle,IsDouble,IsTriple,IsHomer,Cont%,Swing%,K%,BB%,AVG,OBP,SLG,Split,Statcast PC,Statcast BBE,GB%,LD%,FB%,SwtSpot%,Chase%,Brl%,EV 90,xwOBA,xBA
20,Andrew McCutchen,457705,69.0,60.0,15.0,314,138,100,12,9,0,48,27,7,11,10,3,0,2,0.7246376811594203,0.4394904458598726,0.17391304347826086,0.13043478260869565,0.25,0.34782608695652173,0.4,All,314,48,0.5625,0.14583333333333334,0.22916666666666666,0.20833333333333334,0.22839506172839505,0.10416666666666667,102.58,0.3482028985507246,0.24201666666666666
21,Andrew Vaughn,683734,91.0,87.0,13.0,357,182,141,22,4,0,65,29,10,21,7,3,0,3,0.7747252747252747,0.5098039215686274,0.24175824175824176,0.04395604395604396,0.14942528735632185,0.18681318681318682,0.28735632183908044,All,357,65,0.4461538461538462,0.15384615384615385,0.3230769230769231,0.3384615384615385,0.36082474226804123,0.16923076923076924,104.15,0.32754945054945056,0.24636781609195404
22,Andy Ibanez,628451,43.0,38.0,8.0,152,78,66,3,3,2,35,16,8,11,5,1,0,2,0.8461538461538461,0.5131578947368421,0.06976744186046512,0.06976744186046512,0.21052631578947367,0.3023255813953488,0.39473684210526316,All,152,35,0.45714285714285713,0.22857142857142856,0.3142857142857143,0.2571428571428571,0.30666666666666664,0.05714285714285714,100.83999999999999,0.31551632558139536,0.2165
23,Andy Pages,681624,81.0,71.0,13.0,380,187,143,23,7,3,48,16,10,20,8,1,0,4,0.7647058823529411,0.4921052631578947,0.2839506172839506,0.08641975308641975,0.18309859154929578,0.2839506172839506,0.36619718309859156,All,380,48,0.3333333333333333,0.20833333333333334,0.4166666666666667,0.3333333333333333,0.324468085106383,0.0625,95.76,0.26413402469135805,0.1638450704225352
24,Angel Martinez,682657,40.0,39.0,14.0,150,89,74,5,0,0,35,20,7,6,10,3,1,0,0.8314606741573034,0.5933333333333334,0.125,0.0,0.358974358974359,0.35,0.48717948717948717,All,150,35,0.5714285714285714,0.2,0.17142857142857143,0.3142857142857143,0.4025974025974026,0.02857142857142857,102.8,0.318825,0.303475
25,Anthony Santander,623993,102.0,92.0,18.0,401,201,153,23,9,0,70,26,19,17,12,4,0,2,0.7611940298507462,0.5012468827930174,0.22549019607843138,0.08823529411764706,0.1956521739130435,0.2647058823529412,0.30434782608695654,All,401,70,0.37142857142857144,0.2714285714285714,0.24285714285714285,0.3142857142857143,0.3333333333333333,0.04285714285714286,104.02000000000001,0.26897058823529413,0.2095268817204301
26,Anthony Volpe,683011,105.0,91.0,18.0,416,185,127,31,12,1,61,30,8,20,9,5,0,4,0.6864864864864865,0.44471153846153844,0.29523809523809524,0.11428571428571428,0.1978021978021978,0.29523809523809524,0.38461538461538464,All,416,61,0.4918032786885246,0.13114754098360656,0.32786885245901637,0.2459016393442623,0.21904761904761905,0.13114754098360656,101.35,0.3059564476190476,0.19642391304347828
27,Austin Barnes,605131,23.0,23.0,4.0,80,33,23,7,0,0,16,10,4,1,2,2,0,0,0.696969696969697,0.4125,0.30434782608695654,0.0,0.17391304347826086,0.17391304347826086,0.2608695652173913,All,80,16,0.625,0.25,0.0625,0.3125,0.29411764705882354,0.0,93.45,0.18147826086956523,0.192
28,Austin Hays,669720,39.0,36.0,13.0,147,71,47,9,3,0,27,8,7,12,9,1,0,3,0.6619718309859155,0.48299319727891155,0.23076923076923078,0.07692307692307693,0.3611111111111111,0.41025641025641024,0.6388888888888888,All,147,27,0.2962962962962963,0.25925925925925924,0.4444444444444444,0.37037037037037035,0.3625,0.18518518518518517,105.15,0.443051282051282,0.3273611111111111
29,Austin Hedges,595978,27.0,21.0,3.0,119,56,36,10,6,0,11,2,1,5,1,0,0,2,0.6428571428571429,0.47058823529411764,0.37037037037037035,0.2222222222222222,0.14285714285714285,0.3333333333333333,0.42857142857142855,All,119,11,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.2835820895522388,0.09090909090909091,101.14,0.28003703703703703,0.11314285714285714
30,Austin Riley,663586,104.0,98.0,29.0,436,219,152,32,5,1,66,15,24,22,19,4,0,6,0.6940639269406392,0.5022935779816514,0.3076923076923077,0.04807692307692308,0.29591836734693877,0.33653846153846156,0.5204081632653061,All,436,66,0.22727272727272727,0.36363636363636365,0.3333333333333333,0.48484848484848486,0.2669902912621359,0.25757575757575757,107.73,0.37678295192307687,0.2799591836734694
31,Austin Slater,596103,20.0,20.0,5.0,72,33,24,5,0,0,15,6,4,5,2,2,0,1,0.7272727272727273,0.4583333333333333,0.25,0.0,0.25,0.25,0.5,All,72,15,0.4,0.26666666666666666,0.3333333333333333,0.4,0.2727272727272727,0.2,104.05,0.37185,0.29505
32,Austin Wells,669224,82.0,72.0,13.0,363,177,125,20,7,1,54,17,12,20,5,3,1,4,0.7062146892655368,0.48760330578512395,0.24390243902439024,0.08536585365853659,0.18055555555555555,0.25609756097560976,0.4166666666666667,All,363,54,0.3148148148148148,0.2222222222222222,0.37037037037037035,0.2962962962962963,0.26344086021505375,0.09259259259259259,102.66,0.2794076463414634,0.18506756756756756
33,Austin Wynns,642851,28.0,26.0,13.0,115,47,35,7,2,0,19,8,4,5,9,1,0,3,0.7446808510638298,0.40869565217391307,0.25,0.07142857142857142,0.5,0.5357142857142857,0.8846153846153846,All,115,19,0.42105263157894735,0.21052631578947367,0.2631578947368421,0.42105263157894735,0.17647058823529413,0.15789473684210525,106.92,0.45617857142857143,0.35057692307692306
34,Ben Rice,700250,87.0,73.0,21.0,352,140,103,20,12,2,53,27,13,12,11,3,1,6,0.7357142857142858,0.3977272727272727,0.22988505747126436,0.13793103448275862,0.2876712328767123,0.40229885057471265,0.6027397260273972,All,352,53,0.5094339622641509,0.24528301886792453,0.22641509433962265,0.37735849056603776,0.19101123595505617,0.24528301886792453,107.88000000000001,0.4703911724137931,0.32301369863013696
35,Ben Rortvedt,666163,29.0,24.0,2.0,125,45,37,4,5,0,20,10,3,3,2,0,0,0,0.8222222222222222,0.36,0.13793103448275862,0.1724137931034483,0.08333333333333333,0.2413793103448276,0.08333333333333333,All,125,20,0.5,0.15,0.15,0.2,0.14925373134328357,0.05,95.35,0.29013793103448277,0.19954166666666664
36,Ben Williamson,810938,31.0,29.0,9.0,133,61,50,6,2,0,23,12,7,4,7,1,0,1,0.819672131147541,0.45864661654135336,0.1935483870967742,0.06451612903225806,0.3103448275862069,0.3548387096774194,0.4482758620689655,All,133,23,0.5217391304347826,0.30434782608695654,0.17391304347826086,0.34782608695652173,0.31746031746031744,0.08695652173913043,102.9,0.3377741935483871,0.29520689655172416
37,Blake Dunn,694362,46.0,34.0,6.0,199,85,57,14,6,6,20,12,4,4,4,1,0,1,0.6705882352941176,0.4271356783919598,0.30434782608695654,0.13043478260869565,0.17647058823529413,0.391304347826087,0.29411764705882354,All,199,20,0.6,0.2,0.2,0.3,0.24778761061946902,0.15,100.5,0.386275652173913,0.22017647058823528
38,Blake Sabol,666165,14.0,13.0,2.0,62,33,21,6,0,0,8,5,1,2,1,1,0,0,0.6363636363636364,0.532258064516129,0.42857142857142855,0.0,0.15384615384615385,0.14285714285714285,0.23076923076923078,All,62,8,0.625,0.125,0.25,0.25,0.42424242424242425,0.125,101.72,0.2037142857142857,0.18864285714285714
39,Bo Bichette,666182,111.0,104.0,31.0,404,219,178,16,4,2,89,38,30,13,23,8,0,0,0.8127853881278538,0.5420792079207921,0.14414414414414414,0.036036036036036036,0.2980769230769231,0.3333333333333333,0.375,All,404,89,0.42696629213483145,0.33707865168539325,0.14606741573033707,0.48314606741573035,0.3811881188118812,0.07865168539325842,102.8,0.3810437297297297,0.32954285714285714
40,Bo Naylor,666310,62.0,52.0,10.0,250,120,91,12,8,0,42,13,9,13,7,1,0,2,0.7583333333333333,0.48,0.1935483870967742,0.12903225806451613,0.19230769230769232,0.2903225806451613,0.3269230769230769,All,250,42,0.30952380952380953,0.21428571428571427,0.30952380952380953,0.38095238095238093,0.24,0.09523809523809523,101.94000000000001,0.3143770491803279,0.2131851851851852
41,Bobby Dalbec,666915,7.0,6.0,2.0,34,18,11,3,1,0,3,1,2,0,1,1,0,0,0.6111111111111112,0.5294117647058824,0.42857142857142855,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.5,All,34,3,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3125,0.0,92.4,0.371,0.3418333333333334
42,Bobby Witt Jr.,677951,102.0,91.0,28.0,380,197,155,15,8,1,78,29,28,17,17,9,0,2,0.7868020304568528,0.5184210526315789,0.14705882352941177,0.0784313725490196,0.3076923076923077,0.3627450980392157,0.4725274725274725,All,380,78,0.3717948717948718,0.358974358974359,0.21794871794871795,0.3974358974358974,0.33505154639175255,0.10256410256410256,105.42,0.3869649705882353,0.3131612903225806
43,Brandon Lockridge,663604,36.0,31.0,6.0,141,80,55,8,3,0,25,18,2,5,4,2,0,0,0.6875,0.5673758865248227,0.2222222222222222,0.08333333333333333,0.1935483870967742,0.25,0.25806451612903225,All,141,25,0.72,0.08,0.2,0.12,0.4225352112676056,0.0,98.10000000000001,0.2117058823529412,0.16184848484848485
44,Brandon Lowe,664040,81.0,77.0,18.0,277,156,95,20,3,0,58,22,19,15,15,0,0,3,0.6089743589743589,0.5631768953068592,0.24691358024691357,0.037037037037037035,0.23376623376623376,0.25925925925925924,0.35064935064935066,All,277,58,0.3793103448275862,0.3275862068965517,0.25862068965517243,0.4482758620689655,0.30303030303030304,0.10344827586206896,105.4,0.36364197530864195,0.2883846153846154
45,Brandon Marsh,669016,51.0,42.0,4.0,212,99,73,16,7,0,28,14,3,10,3,0,0,1,0.7373737373737373,0.4669811320754717,0.3137254901960784,0.13725490196078433,0.09523809523809523,0.21568627450980393,0.16666666666666666,All,212,28,0.5,0.10714285714285714,0.35714285714285715,0.25,0.3050847457627119,0.07142857142857142,101.03,0.25933999999999996,0.1544772727272727
46,Brandon Nimmo,607043,99.0,92.0,18.0,375,192,142,19,6,0,74,35,16,17,11,3,0,4,0.7395833333333334,0.512,0.1919191919191919,0.06060606060606061,0.1956521739130435,0.24242424242424243,0.358695652173913,All,375,74,0.47297297297297297,0.21621621621621623,0.22972972972972974,0.3108108108108108,0.24848484848484848,0.10810810810810811,103.75,0.31737373737373736,0.24038709677419356
47,Braxton Fulford,690924,8.0,8.0,1.0,31,17,10,5,0,0,3,0,0,2,0,0,0,1,0.5882352941176471,0.5483870967741935,0.625,0.0,0.125,0.125,0.5,All,31,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.46153846153846156,0.3333333333333333,101.16,0.24875,0.12425
48,Brayan Rocchio,677587,72.0,62.0,14.0,252,136,102,12,5,3,52,27,15,9,12,2,0,0,0.75,0.5396825396825397,0.16666666666666666,0.06944444444444445,0.22580645161290322,0.3055555555555556,0.25806451612903225,All,252,52,0.5192307692307693,0.28846153846153844,0.17307692307692307,0.4423076923076923,0.3548387096774194,0.019230769230769232,100.7,0.3196716527777778,0.26865625
49,Brendan Donovan,680977,98.0,90.0,32.0,375,178,158,12,5,1,80,36,25,16,22,7,0,3,0.8876404494382022,0.4746666666666667,0.12244897959183673,0.05102040816326531,0.35555555555555557,0.3877551020408163,0.5333333333333333,All,375,80,0.45,0.3125,0.2,0.4625,0.2631578947368421,0.0875,102.4,0.4253882474226804,0.3655434782608696
50,Brendan Rodgers,663898,53.0,45.0,11.0,222,91,62,18,6,1,28,9,8,10,8,3,0,0,0.6813186813186813,0.4099099099099099,0.33962264150943394,0.11320754716981132,0.24444444444444444,0.33962264150943394,0.3111111111111111,All,222,28,0.32142857142857145,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.22857142857142856,0.14285714285714285,103.58,0.31624679245283016,0.23550000000000001
51,Brent Rooker,667670,109.0,102.0,24.0,381,211,139,29,7,0,73,30,14,25,14,2,1,7,0.6587677725118484,0.5538057742782152,0.26605504587155965,0.06422018348623854,0.23529411764705882,0.28440366972477066,0.4803921568627451,All,381,73,0.410958904109589,0.1917808219178082,0.3424657534246575,0.3835616438356164,0.32653061224489793,0.1643835616438356,104.32,0.380302752293578,0.2777352941176471
52,Brenton Doyle,686668,57.0,54.0,16.0,208,101,78,11,3,0,43,19,8,16,10,3,0,3,0.7722772277227723,0.4855769230769231,0.19298245614035087,0.05263157894736842,0.2962962962962963,0.3333333333333333,0.5185185185185185,All,208,43,0.4418604651162791,0.18604651162790697,0.37209302325581395,0.37209302325581395,0.30097087378640774,0.13953488372093023,105.36,0.39135087719298245,0.30453703703703705
53,Brett Baty,683146,58.0,54.0,11.0,236,117,81,19,3,0,35,16,10,6,6,3,1,1,0.6923076923076923,0.4957627118644068,0.3275862068965517,0.05172413793103448,0.2037037037037037,0.2413793103448276,0.35185185185185186,All,236,35,0.45714285714285713,0.2857142857142857,0.17142857142857143,0.3142857142857143,0.30434782608695654,0.08571428571428572,105.50000000000001,0.2773333333333333,0.22864814814814813
54,Brice Turang,668930,110.0,100.0,35.0,442,216,179,21,6,1,82,46,22,14,30,2,0,3,0.8287037037037037,0.48868778280542985,0.19090909090909092,0.05454545454545454,0.35,0.38181818181818183,0.46,All,442,82,0.5609756097560976,0.2682926829268293,0.17073170731707318,0.3780487804878049,0.25870646766169153,0.08536585365853659,101.3,0.37530415596330274,0.30933009708737863
55,Brooks Baldwin,681460,70.0,64.0,16.0,276,140,103,19,3,0,48,25,9,10,12,2,0,2,0.7357142857142858,0.5072463768115942,0.2714285714285714,0.04285714285714286,0.25,0.2714285714285714,0.375,All,276,48,0.5208333333333334,0.1875,0.20833333333333334,0.2916666666666667,0.3308270676691729,0.0625,100.65,0.2841470588235294,0.22323880597014925
56,Brooks Lee,686797,30.0,25.0,5.0,113,50,35,4,5,0,21,10,3,7,4,0,0,1,0.7,0.4424778761061947,0.13333333333333333,0.16666666666666666,0.2,0.3333333333333333,0.32,All,113,21,0.47619047619047616,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.265625,0.14285714285714285,100.16,0.36506666666666665,0.24384
57,Bryan De La Cruz,650559,50.0,47.0,9.0,179,97,64,18,3,0,29,11,7,10,8,1,0,0,0.6597938144329897,0.5418994413407822,0.36,0.06,0.19148936170212766,0.24,0.2127659574468085,All,179,29,0.3793103448275862,0.2413793103448276,0.3448275862068966,0.4827586206896552,0.32894736842105265,0.06896551724137931,102.26,0.24838000000000002,0.20514893617021276
58,Bryan Reynolds,668804,110.0,99.0,26.0,436,222,152,34,8,1,67,35,17,15,19,4,0,3,0.6846846846846847,0.5091743119266054,0.3090909090909091,0.07272727272727272,0.26262626262626265,0.3181818181818182,0.3939393939393939,All,436,67,0.5223880597014925,0.2537313432835821,0.22388059701492538,0.373134328358209,0.31140350877192985,0.11940298507462686,105.14,0.3518423636363637,0.26033663366336635
59,Bryce Harper,547180,111.0,92.0,23.0,427,203,131,21,19,0,71,26,18,26,14,4,0,5,0.645320197044335,0.47540983606557374,0.1891891891891892,0.17117117117117117,0.25,0.3783783783783784,0.45652173913043476,All,427,71,0.36619718309859156,0.2535211267605634,0.36619718309859156,0.36619718309859156,0.3187250996015936,0.11267605633802817,105.5,0.3931081081081081,0.265804347826087
60,Bryson Stott,681082,94.0,84.0,25.0,435,155,126,20,9,0,65,27,14,20,18,4,1,2,0.8129032258064516,0.3563218390804598,0.2127659574468085,0.09574468085106383,0.2976190476190476,0.3617021276595745,0.44047619047619047,All,435,65,0.4153846153846154,0.2153846153846154,0.3076923076923077,0.36923076923076925,0.1631578947368421,0.06153846153846154,97.30000000000001,0.2903936170212766,0.2218470588235294
61,Byron Buxton,621439,92.0,87.0,20.0,361,176,115,31,2,2,57,23,13,17,10,4,1,5,0.6534090909090909,0.48753462603878117,0.33695652173913043,0.021739130434782608,0.22988505747126436,0.2608695652173913,0.47126436781609193,All,361,57,0.40350877192982454,0.22807017543859648,0.2982456140350877,0.3684210526315789,0.27807486631016043,0.17543859649122806,107.48,0.3307926847826087,0.23321590909090908
62,C.J. Abrams,682928,46.0,41.0,10.0,181,86,59,12,3,0,31,14,6,10,4,2,0,4,0.686046511627907,0.47513812154696133,0.2608695652173913,0.06521739130434782,0.24390243902439024,0.2826086956521739,0.5853658536585366,All,181,31,0.45161290322580644,0.1935483870967742,0.3225806451612903,0.3225806451612903,0.35714285714285715,0.16129032258064516,104.79999999999998,0.3758666666666667,0.2635813953488372
63,Cal Raleigh,663728,107.0,94.0,21.0,435,222,154,30,12,1,64,18,13,25,7,5,0,9,0.6936936936936937,0.5103448275862069,0.2803738317757009,0.11214953271028037,0.22340425531914893,0.3177570093457944,0.5638297872340425,All,435,64,0.28125,0.203125,0.390625,0.421875,0.27314814814814814,0.265625,106.92,0.4029733925233645,0.25872340425531914
64,Cal Stevenson,670276,4.0,4.0,1.0,12,6,6,0,0,0,4,2,0,2,1,0,0,0,1.0,0.5,0.0,0.0,0.25,0.25,0.25,All,12,4,0.5,0.0,0.5,0.25,0.0,0.0,93.02,0.09924999999999999,0.0795
65,Caleb Durbin,702332,25.0,23.0,6.0,84,40,37,0,0,2,23,10,3,9,4,1,0,1,0.925,0.47619047619047616,0.0,0.0,0.2608695652173913,0.32,0.43478260869565216,All,84,23,0.43478260869565216,0.13043478260869565,0.391304347826087,0.21739130434782608,0.2222222222222222,0.0,99.8,0.26368752,0.20308695652173914
66,Cam Smith,701358,69.0,62.0,14.0,261,113,75,20,5,2,42,20,10,11,10,0,1,3,0.6637168141592921,0.4329501915708812,0.2898550724637681,0.07246376811594203,0.22580645161290322,0.30434782608695654,0.4032258064516129,All,261,42,0.47619047619047616,0.23809523809523808,0.2619047619047619,0.3333333333333333,0.25,0.07142857142857142,104.8,0.31041930434782605,0.23674193548387099
67,Carlos Correa,621043,87.0,81.0,14.0,338,160,127,13,6,0,68,36,13,16,7,6,0,1,0.79375,0.47337278106508873,0.14942528735632185,0.06896551724137931,0.1728395061728395,0.22988505747126436,0.2839506172839506,All,338,68,0.5294117647058824,0.19117647058823528,0.23529411764705882,0.29411764705882354,0.296969696969697,0.04411764705882353,102.35,0.27820689655172415,0.23598765432098764
68,Carlos Narvaez,665966,64.0,59.0,12.0,248,132,98,15,5,0,44,17,7,16,7,4,0,1,0.7424242424242424,0.532258064516129,0.234375,0.078125,0.2033898305084746,0.265625,0.3220338983050847,All,248,44,0.38636363636363635,0.1590909090909091,0.36363636363636365,0.22727272727272727,0.30701754385964913,0.11363636363636363,104.72000000000001,0.27685937499999996,0.2047457627118644
69,Carlos Santana,467793,102.0,93.0,19.0,425,194,147,19,7,1,75,34,17,11,15,2,0,2,0.7577319587628866,0.45647058823529413,0.18627450980392157,0.06862745098039216,0.20430107526881722,0.2647058823529412,0.2903225806451613,All,425,75,0.4533333333333333,0.22666666666666666,0.14666666666666667,0.30666666666666664,0.25,0.08,102.89,0.2756511078431373,0.21985106382978722
70,Carson Kelly,608348,54.0,38.0,13.0,245,105,84,4,14,1,35,14,7,13,5,1,1,6,0.8,0.42857142857142855,0.07407407407407407,0.25925925925925924,0.34210526315789475,0.5185185185185185,0.8947368421052632,All,245,35,0.4,0.2,0.37142857142857144,0.4,0.1774193548387097,0.17142857142857143,101.80000000000001,0.4915583888888889,0.32984615384615384
71,Casey Schmitt,669477,24.0,23.0,4.0,81,52,35,9,0,1,14,6,5,3,2,2,0,0,0.6730769230769231,0.6419753086419753,0.375,0.0,0.17391304347826086,0.20833333333333334,0.2608695652173913,All,81,14,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.5,0.21428571428571427,106.17,0.3306844583333333,0.2756521739130435
72,Cavan Biggio,624415,38.0,32.0,6.0,162,62,49,10,4,1,23,7,5,10,6,0,0,0,0.7903225806451613,0.38271604938271603,0.2631578947368421,0.10526315789473684,0.1875,0.2894736842105263,0.1875,All,162,23,0.30434782608695654,0.21739130434782608,0.43478260869565216,0.30434782608695654,0.21052631578947367,0.0,96.89,0.26589505405405406,0.2026060606060606
73,Ceddanne Rafaela,678882,82.0,74.0,17.0,298,182,133,16,6,2,58,31,12,12,14,1,1,1,0.7307692307692307,0.610738255033557,0.1951219512195122,0.07317073170731707,0.22972972972972974,0.3048780487804878,0.3108108108108108,All,298,58,0.5344827586206896,0.20689655172413793,0.20689655172413793,0.3448275862068966,0.44370860927152317,0.08620689655172414,101.45,0.3126182926829268,0.23368918918918918
74,Cedric Mullins II,656775,93.0,74.0,22.0,409,177,146,17,17,2,57,16,17,17,11,5,0,6,0.8248587570621468,0.43276283618581907,0.1827956989247312,0.1827956989247312,0.2972972972972973,0.44086021505376344,0.6081081081081081,All,409,57,0.2807017543859649,0.2982456140350877,0.2982456140350877,0.42105263157894735,0.2102803738317757,0.08771929824561403,100.78999999999999,0.37709520430107524,0.24893243243243243
75,Chadwick Tromp,644433,6.0,5.0,0.0,24,10,7,2,1,0,3,2,0,0,0,0,0,0,0.7,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,All,24,3,0.6666666666666666,0.0,0.0,0.0,0.35294117647058826,0.0,95.1,0.16233333333333333,0.06999999999999999
76,Chandler Simpson,802415,12.0,12.0,4.0,38,19,16,2,0,0,10,7,3,0,3,1,0,0,0.8421052631578947,0.5,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.4166666666666667,All,38,10,0.7,0.3,0.0,0.3,0.4117647058823529,0.0,92.3,0.24816666666666665,0.2655
77,Chas McCormick,676801,23.0,16.0,3.0,88,40,24,7,4,0,12,6,4,1,3,0,0,0,0.6,0.45454545454545453,0.30434782608695654,0.17391304347826086,0.1875,0.30434782608695654,0.1875,All,88,12,0.5,0.3333333333333333,0.08333333333333333,0.4166666666666667,0.2692307692307692,0.0,96.12,0.32185,0.23526315789473684
78,Chase Meidroth,805367,31.0,26.0,7.0,133,48,39,4,5,0,22,14,4,1,7,0,0,0,0.8125,0.3609022556390977,0.12903225806451613,0.16129032258064516,0.2692307692307692,0.3870967741935484,0.2692307692307692,All,133,22,0.6363636363636364,0.18181818181818182,0.045454545454545456,0.22727272727272727,0.19402985074626866,0.0,97.84,0.33461290322580645,0.2901153846153846
79,Chris Taylor,621035,12.0,12.0,3.0,47,32,20,4,0,0,8,2,2,2,3,0,0,0,0.625,0.6808510638297872,0.3333333333333333,0.0,0.25,0.25,0.25,All,47,8,0.25,0.25,0.25,0.25,0.47058823529411764,0.0,97.46000000000001,0.2024166666666667,0.2011666666666667
80,Christian Encarnacion-Strand,687952,60.0,57.0,9.0,198,118,84,13,1,1,45,20,7,11,5,2,0,2,0.711864406779661,0.5959595959595959,0.21666666666666667,0.016666666666666666,0.15789473684210525,0.18333333333333332,0.2982456140350877,All,198,45,0.4444444444444444,0.15555555555555556,0.24444444444444444,0.26666666666666666,0.5,0.044444444444444446,102.14,0.26399045,0.20098275862068965
81,Christian Koss,683766,19.0,17.0,3.0,71,41,23,6,1,1,11,11,0,0,3,0,0,0,0.5609756097560976,0.5774647887323944,0.3157894736842105,0.05263157894736842,0.17647058823529413,0.2631578947368421,0.17647058823529413,All,71,11,1.0,0.0,0.0,0.09090909090909091,0.3125,0.0,100.7,0.18858315789473684,0.13158823529411764
82,Christian Vazquez,543877,33.0,30.0,3.0,147,60,51,6,2,0,25,6,8,9,1,2,0,0,0.85,0.40816326530612246,0.18181818181818182,0.06060606060606061,0.1,0.15151515151515152,0.16666666666666666,All,147,25,0.24,0.32,0.36,0.4,0.22535211267605634,0.04,98.92999999999999,0.2004848484848485,0.15803225806451612
83,Christian Walker,572233,91.0,80.0,15.0,366,184,128,27,8,3,53,25,11,10,10,3,0,2,0.6956521739130435,0.5027322404371585,0.2967032967032967,0.08791208791208792,0.1875,0.2857142857142857,0.3,All,366,53,0.4716981132075472,0.20754716981132076,0.18867924528301888,0.3018867924528302,0.31382978723404253,0.11320754716981132,104.65,0.30382976923076926,0.22007500000000002
84,Christian Yelich,592885,99.0,85.0,18.0,424,191,127,25,13,1,60,36,12,11,10,3,0,5,0.6649214659685864,0.45047169811320753,0.25252525252525254,0.13131313131313133,0.21176470588235294,0.32323232323232326,0.4235294117647059,All,424,60,0.6,0.2,0.18333333333333332,0.3,0.26576576576576577,0.06666666666666667,104.9,0.3623679494949495,0.2541058823529412
85,Christopher Morel,666624,68.0,61.0,15.0,287,141,85,28,7,0,33,12,6,12,11,3,0,1,0.6028368794326241,0.4912891986062718,0.4117647058823529,0.10294117647058823,0.2459016393442623,0.3235294117647059,0.3442622950819672,All,287,33,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.42424242424242425,0.30625,0.18181818181818182,104.2,0.3322794117647059,0.24049180327868852
86,Coco Montes,663796,10.0,10.0,2.0,27,11,8,3,0,0,7,5,2,0,2,0,0,0,0.7272727272727273,0.4074074074074074,0.3,0.0,0.2,0.2,0.2,All,27,7,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.5,0.0,104.72,0.25129999999999997,0.2676
87,Cody Bellinger,641355,89.0,79.0,14.0,368,186,136,21,7,0,61,20,15,21,10,1,1,2,0.7311827956989247,0.5054347826086957,0.23595505617977527,0.07865168539325842,0.17721518987341772,0.23595505617977527,0.2911392405063291,All,368,61,0.32786885245901637,0.2459016393442623,0.3442622950819672,0.3442622950819672,0.32608695652173914,0.08196721311475409,104.0,0.28214606741573034,0.20384146341463413
88,Colin Rea,607067,1.0,1.0,0.0,5,3,3,1,0,0,0,0,0,0,0,0,0,0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,All,5,0,,,,,1.0,,70.47,0.0,0.0
89,Colt Keith,690993,78.0,64.0,12.0,312,121,91,18,14,0,46,22,10,11,10,2,0,0,0.7520661157024794,0.38782051282051283,0.23076923076923078,0.1794871794871795,0.1875,0.3333333333333333,0.21875,All,312,46,0.4782608695652174,0.21739130434782608,0.2391304347826087,0.3695652173913043,0.1949685534591195,0.043478260869565216,101.28000000000002,0.3322051282051282,0.234671875
90,Colton Cowser,681297,18.0,16.0,2.0,85,34,19,6,1,1,10,5,1,2,1,0,0,1,0.5588235294117647,0.4,0.3333333333333333,0.05555555555555555,0.125,0.2222222222222222,0.3125,All,85,10,0.5,0.1,0.2,0.3,0.2549019607843137,0.1,103.96000000000001,0.3226348333333333,0.2161875
91,Connor Joe,656582,9.0,9.0,0.0,38,16,12,6,0,0,3,1,0,2,0,0,0,0,0.75,0.42105263157894735,0.6666666666666666,0.0,0.0,0.0,0.0,All,38,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.35714285714285715,0.0,94.47,0.08900000000000001,0.060666666666666674
92,Connor Norby,681393,24.0,22.0,6.0,81,43,32,7,0,2,15,6,3,5,4,2,0,0,0.7441860465116279,0.5308641975308642,0.2916666666666667,0.0,0.2727272727272727,0.3333333333333333,0.36363636363636365,All,81,15,0.4,0.2,0.3333333333333333,0.4666666666666667,0.35714285714285715,0.13333333333333333,99.06,0.30008375,0.225
93,Connor Wong,657136,26.0,23.0,2.0,115,58,40,7,3,0,16,8,4,3,2,0,0,0,0.6896551724137931,0.5043478260869565,0.2692307692307692,0.11538461538461539,0.08695652173913043,0.19230769230769232,0.08695652173913043,All,115,16,0.5,0.25,0.1875,0.4375,0.34328358208955223,0.125,100.48,0.3523076923076923,0.2657391304347826
94,Corbin Carroll,682998,107.0,96.0,31.0,385,193,136,26,8,3,70,27,15,22,15,8,1,7,0.7046632124352331,0.5012987012987012,0.24299065420560748,0.07476635514018691,0.3229166666666667,0.3925233644859813,0.6458333333333334,All,385,70,0.38571428571428573,0.21428571428571427,0.3142857142857143,0.35714285714285715,0.36318407960199006,0.17142857142857143,107.95,0.4317129065420561,0.30183333333333334
