,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,BrlHR,Brl3B,Brl2B,Brl1B,BrlBABIP,BrlOut,SolidHR,Solid3B,Solid2B,Solid1B,SolidBABIP,SolidOut,FlareHR,Flare3B,Flare2B,Flare1B,FlareBABIP,FlareOut,UnderHR,Under3B,Under2B,Under1B,UnderBABIP,UnderOut,ToppedHR,Topped3B,Topped2B,Topped1B,ToppedBABIP,ToppedOut,WeakHR,Weak3B,Weak2B,Weak1B,WeakBABIP,WeakOut,SBAtt%,SBSuccess%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
722,Brice Turang,668930,22186,MIL,MLB,25.4,0.184,0.076,0.032,0.041,0.272,0.229,0.362,0.064,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.068,0.016,0.213,0.097,0.394,0.606,0.0,0.009,0.09,0.554,0.653,0.347,0.006,0.002,0.029,0.025,0.062,0.938,0.0,0.002,0.014,0.168,0.184,0.8160000000000001,0.0,0.0,0.002,0.276,0.278,0.722,0.2764666666666667,0.8518691588785047,3.9091698923231832,0.0031616982836495033,0.974,1.0635,1.0805,0.929,1.1115,0.597,1.165,0.427,1.0114999999999998,0.9804999999999999,0.9564999999999999,1.0965,1.061,0.8385,0.7689999999999999,1.733
723,Jackson Chourio,694192,28806,MIL,MLB,21.1,0.218,0.054,0.091,0.065,0.24,0.191,0.357,0.055,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.084,0.016,0.221,0.112,0.433,0.567,0.003,0.018,0.105,0.554,0.68,0.31999999999999995,0.005,0.002,0.023,0.023,0.053,0.947,0.0,0.002,0.018,0.165,0.185,0.815,0.0,0.0,0.002,0.196,0.198,0.802,0.2121076923076923,0.7984042553191489,3.9091698923231832,0.005991611743559017,1.008,0.9824999999999999,0.9305,1.0345,1.056,0.9515,1.0314999999999999,0.982,0.969,1.0579999999999998,1.028,0.9335,0.9684999999999999,1.0755,0.9715,0.943
724,Christian Yelich,592885,11477,MIL,MLB,33.4,0.213,0.115,0.083,0.076,0.262,0.161,0.379,0.039,0.4,0.009,0.264,0.017,0.689,0.31100000000000005,0.07,0.021,0.212,0.128,0.431,0.569,0.0,0.007,0.092,0.564,0.663,0.33699999999999997,0.005,0.002,0.028,0.032,0.067,0.933,0.0,0.002,0.021,0.174,0.197,0.8029999999999999,0.0,0.0,0.022,0.2,0.222,0.778,0.16913333333333333,0.8842105263157894,3.9091698923231832,0.006982543640897756,0.969,1.063,1.1019999999999999,0.8975,1.1019999999999999,0.733,1.0499999999999998,0.8905000000000001,1.0394999999999999,0.9145,0.9319999999999999,1.1395,1.0434999999999999,0.925,0.8895,1.239
725,William Contreras,661388,20503,MIL,MLB,27.3,0.206,0.107,0.096,0.072,0.23,0.183,0.387,0.032,0.487,0.031,0.232,0.039,0.789,0.21099999999999997,0.069,0.016,0.224,0.131,0.44,0.56,0.0,0.006,0.098,0.549,0.653,0.347,0.005,0.005,0.026,0.027,0.063,0.937,0.0,0.0,0.018,0.177,0.195,0.8049999999999999,0.0,0.0,0.002,0.266,0.268,0.732,0.06206415094339623,0.8375,3.9091698923231832,0.00783162016642193,1.005,0.99,0.9275,1.052,0.9824999999999999,1.1244999999999998,1.004,1.0445,0.9764999999999999,1.0499999999999998,1.0110000000000001,0.968,1.027,0.9324999999999999,1.0070000000000001,0.8514999999999999
726,Sal Frelick,686217,29622,MIL,MLB,25.0,0.151,0.091,0.01,0.038,0.256,0.242,0.38,0.074,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.009,0.11,0.549,0.668,0.33199999999999996,0.007,0.002,0.022,0.026,0.057,0.943,0.0,0.0,0.017,0.196,0.213,0.787,0.0,0.0,0.011,0.21,0.221,0.779,0.17507426160337553,0.8,3.9091698923231832,0.012836185819070905,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
727,Rhys Hoskins,656555,16472,MIL,MLB,32.1,0.29,0.105,0.121,0.066,0.219,0.306,0.252,0.036,0.47,0.008,0.217,0.007,0.703,0.29700000000000004,0.091,0.016,0.21,0.116,0.433,0.567,0.0,0.005,0.095,0.551,0.651,0.349,0.009,0.002,0.025,0.03,0.066,0.9339999999999999,0.0,0.0,0.02,0.145,0.165,0.835,0.0,0.0,0.067,0.154,0.221,0.779,0.041539130434782606,0.7625,3.9091698923231832,0.014153846153846154,1.02,0.952,0.9095,1.0925,0.9785,1.1305,1.0265,0.9855,1.007,0.9695,1.02,0.9455,0.9824999999999999,1.0525,1.034,0.7875
728,Garrett Mitchell,669003,27555,MIL,MLB,26.6,0.323,0.108,0.083,0.059,0.243,0.187,0.368,0.061,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.011,0.09,0.588,0.689,0.31100000000000005,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.002,0.035,0.173,0.21,0.79,0.0,0.0,0.0,0.256,0.256,0.744,0.19498248175182484,0.809375,3.9091698923231832,0.011342155009451797,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
729,Joey Ortiz,687401,25493,MIL,MLB,26.8,0.199,0.103,0.051,0.052,0.239,0.243,0.355,0.06,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.026,0.108,0.507,0.641,0.359,0.005,0.005,0.021,0.028,0.059,0.9410000000000001,0.0,0.0,0.015,0.177,0.192,0.808,0.0,0.0,0.002,0.225,0.227,0.773,0.14795533980582526,0.7304878048780488,3.9091698923231832,0.013245033112582781,0.9685,1.0579999999999998,0.9299999999999999,1.0314999999999999,1.014,1.0405,0.9524999999999999,1.149,0.967,1.0615,1.045,0.899,0.9984999999999999,1.0114999999999998,0.946,0.9964999999999999
730,Oliver Dunn,686554,26295,MIL,MLB,27.6,0.356,0.115,0.084,0.052,0.272,0.188,0.34,0.064,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.151,0.151,0.849,0.0,0.0,0.0,0.211,0.211,0.789,0.21290344827586208,0.8283783783783784,3.9091698923231832,0.010482180293501049,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
731,Eric Haase,606992,14111,MIL,MLB,32.3,0.31,0.054,0.093,0.066,0.233,0.27,0.289,0.049,0.61,0.025,0.158,0.025,0.819,0.18100000000000005,0.084,0.019,0.223,0.119,0.445,0.5549999999999999,0.0,0.008,0.097,0.575,0.68,0.31999999999999995,0.008,0.002,0.02,0.029,0.059,0.9410000000000001,0.0,0.0,0.007,0.143,0.15,0.85,0.0,0.0,0.002,0.18,0.182,0.8180000000000001,0.05313333333333333,0.7625,3.9091698923231832,0.003692762186115214,1.0015,0.9954999999999999,0.9895,0.9075,0.982,1.1085,0.949,1.1575,0.969,1.0575,1.032,0.9255,1.001,1.006,1.0705,0.7324999999999999
732,Jake Bauers,641343,15194,MIL,MLB,29.5,0.347,0.108,0.132,0.08,0.235,0.29,0.208,0.055,0.408,0.01,0.206,0.0,0.623,0.377,0.068,0.019,0.218,0.132,0.437,0.563,0.0,0.005,0.091,0.563,0.659,0.34099999999999997,0.009,0.002,0.025,0.026,0.062,0.938,0.0,0.0,0.005,0.145,0.15,0.85,0.0,0.0,0.002,0.218,0.22,0.78,0.16769915966386556,0.8397058823529412,3.9091698923231832,0.009404388714733543,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
733,Vinny Capra,681962,25040,MIL,MLB,28.8,0.22,0.085,0.067,0.074,0.24,0.256,0.316,0.046,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.177,0.177,0.823,0.0,0.0,0.0,0.183,0.183,0.817,0.11081796407185629,0.8111111111111111,3.9091698923231832,0.01507936507936508,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
734,Isaac Collins,686555,25477,MIL,MLB,27.8,0.224,0.112,0.07,0.068,0.252,0.276,0.293,0.041,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.154,0.154,0.846,0.0,0.0,0.0,0.212,0.212,0.788,0.2005909604519774,0.8061643835616439,3.9091698923231832,0.02122186495176849,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.953,1.059,1.027,0.821,0.841
735,Blake Perkins,663368,19921,MIL,MLB,28.6,0.256,0.106,0.048,0.059,0.228,0.273,0.331,0.06,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.101,0.574,0.683,0.31699999999999995,0.008,0.002,0.028,0.024,0.062,0.938,0.0,0.0,0.005,0.204,0.209,0.791,0.0,0.0,0.002,0.278,0.28,0.72,0.191700826446281,0.8032608695652175,4.0733197556008145,0.007524454477050414,1.0739999999999998,0.8195,1.0985,0.9359999999999999,0.903,1.23,1.1164999999999998,0.912,1.051,0.953,0.9464999999999999,1.01,0.992,1.0665,1.0579999999999998,0.711
736,Jeferson Quero,691620,sa3015407,MIL,MLB,22.5,0.213,0.067,0.107,0.059,0.264,0.213,0.285,0.073,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.055836036036036034,0.95,3.9091698923231832,0.00945945945945946,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
737,Tyler Black,672012,29949,MIL,MLB,24.7,0.23,0.107,0.073,0.054,0.248,0.256,0.32,0.049,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.204,0.204,0.796,0.15658756476683938,0.8287878787878787,4.192982456140351,0.02966432474629196,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
738,Caleb Durbin,702332,sa3017183,MIL,MLB,25.2,0.146,0.084,0.057,0.054,0.23,0.287,0.308,0.064,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.3067565217391304,0.8484375000000001,3.9091698923231832,0.04103479036574487,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
739,Andruw Monasterio,655316,19455,MIL,MLB,27.9,0.232,0.096,0.069,0.063,0.263,0.304,0.271,0.031,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.075,0.587,0.667,0.33299999999999996,0.005,0.002,0.028,0.032,0.067,0.933,0.0,0.0,0.021,0.188,0.209,0.791,0.0,0.0,0.0,0.149,0.149,0.851,0.22996949152542373,0.7869565217391304,4.358862144420131,0.013972055888223553,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
740,Jorge Alfaro,595751,12180,MIL,MLB,31.9,0.288,0.038,0.091,0.054,0.249,0.181,0.377,0.048,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.098,0.565,0.668,0.33199999999999996,0.005,0.002,0.033,0.025,0.065,0.935,0.0,0.0,0.018,0.15,0.168,0.832,0.0,0.0,0.0,0.143,0.143,0.857,0.1428769230769231,0.95,3.5906642728904847,0.02213666987487969,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
741,Ernesto Martinez,667803,sa3003173,MIL,MLB,25.8,0.233,0.081,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.17240115606936415,0.77,3.9091698923231832,0.02610966057441253,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
742,Wes Clarke,682265,sa3017045,MIL,MLB,25.5,0.298,0.123,0.109,0.075,0.274,0.252,0.248,0.041,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.03784511278195489,0.875,3.9091698923231832,0.01935483870967742,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
743,Anthony Seigler,678011,sa3006894,MIL,MLB,25.8,0.224,0.14,0.058,0.049,0.299,0.212,0.284,0.097,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.23931219512195123,0.8176470588235294,3.9091698923231832,0.01092896174863388,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.953,1.059,1.027,0.821,0.841
744,Raynel Delgado,669384,sa3007288,MIL,MLB,25.0,0.256,0.084,0.067,0.056,0.264,0.231,0.318,0.064,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.25205806451612905,0.75,3.9091698923231832,0.015299026425591099,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
745,Freddy Zamora,668965,sa3014500,MIL,MLB,26.5,0.226,0.092,0.048,0.058,0.264,0.229,0.351,0.049,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.11210769230769231,0.7909090909090909,3.9091698923231832,0.021929824561403508,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
746,Daz Cameron,663662,18353,MIL,MLB,28.3,0.274,0.07,0.082,0.068,0.226,0.267,0.334,0.024,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.112,0.538,0.655,0.345,0.01,0.007,0.024,0.027,0.068,0.9319999999999999,0.0,0.0,0.005,0.165,0.17,0.83,0.0,0.0,0.0,0.181,0.181,0.819,0.1551846153846154,0.788235294117647,4.0,0.017352185089974295,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
747,Jimmy Herron,676939,sa3008183,MIL,MLB,28.7,0.209,0.088,0.051,0.067,0.243,0.287,0.316,0.037,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.15893043478260868,0.8270491803278689,3.9091698923231832,0.017828200972447326,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
748,Garrett Spain,696521,sa3017174,MIL,MLB,24.6,0.285,0.076,0.084,0.055,0.276,0.204,0.306,0.074,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.19852340425531914,0.75,3.9091698923231832,0.011904761904761904,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
749,Ramon Rodriguez,670232,sa918698,MIL,MLB,26.5,0.166,0.07,0.046,0.045,0.287,0.204,0.327,0.092,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.07813333333333333,0.725,3.9091698923231832,0.011363636363636364,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
750,Quinton Low,701703,sa3017921,MIL,MLB,22.6,0.24,0.075,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.099,0.8,3.9091698923231832,0.011683837976016024,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
751,Quinton Low,701703,sa3017921,MIL,MLB,22.6,0.24,0.075,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.099,0.8,3.9091698923231832,0.011683837976016024,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
752,Alex Call,669743,19296,WSH,MLB,30.6,0.166,0.125,0.048,0.059,0.225,0.313,0.301,0.053,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.012,0.105,0.551,0.668,0.33199999999999996,0.009,0.002,0.029,0.027,0.067,0.933,0.0,0.0,0.009,0.16,0.169,0.831,0.0,0.0,0.002,0.236,0.238,0.762,0.1216181818181818,0.7625,3.9091698923231832,0.020047169811320754,0.989,1.0150000000000001,0.9455,1.0015,1.0325,1.01,1.024,1.0035,0.9365,1.107,1.064,0.878,0.95,1.097,1.1535,0.618
753,James Wood,695578,29518,WSH,MLB,22.6,0.292,0.121,0.133,0.058,0.268,0.114,0.387,0.04,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.016,0.11,0.534,0.66,0.33999999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.005,0.208,0.213,0.787,0.0,0.0,0.0,0.211,0.211,0.789,0.160425,0.7806451612903226,3.9091698923231832,0.01079913606911447,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
754,Keibert Ruiz,660688,19610,WSH,MLB,26.8,0.106,0.042,0.04,0.049,0.279,0.318,0.271,0.043,0.634,0.0,0.09,0.0,0.724,0.276,0.072,0.016,0.226,0.106,0.42,0.5800000000000001,0.0,0.005,0.1,0.543,0.648,0.352,0.007,0.002,0.023,0.03,0.062,0.938,0.0,0.0,0.014,0.132,0.146,0.854,0.0,0.0,0.002,0.119,0.121,0.879,0.07008571428571429,0.6375000000000001,3.9091698923231832,0.013292433537832311,1.0310000000000001,0.857,1.084,0.9450000000000001,1.1280000000000001,0.802,1.1335,0.7795000000000001,1.0145,0.9989999999999999,0.921,1.1,1.0485,0.9644999999999999,0.829,1.127
755,Nathaniel Lowe,663993,19566,WSH,MLB,29.8,0.232,0.124,0.065,0.068,0.271,0.207,0.358,0.031,0.501,0.01,0.229,0.023,0.763,0.237,0.073,0.016,0.224,0.114,0.427,0.573,0.0,0.012,0.098,0.569,0.679,0.32099999999999995,0.007,0.002,0.023,0.03,0.062,0.938,0.0,0.0,0.016,0.185,0.201,0.7989999999999999,0.0,0.0,0.002,0.195,0.197,0.8029999999999999,0.026551054852320677,0.95,3.9091698923231832,0.006420545746388443,0.9724999999999999,1.052,1.079,0.958,1.0390000000000001,0.8899999999999999,1.1075,0.761,1.0074999999999998,0.9935,0.9515,1.0885,1.061,0.8865000000000001,0.7765,1.4965000000000002
756,Josh Bell,605137,13145,WSH,MLB,32.7,0.211,0.092,0.085,0.06,0.226,0.229,0.361,0.039,0.535,0.0,0.187,0.008,0.73,0.27,0.074,0.019,0.219,0.12,0.432,0.5680000000000001,0.0,0.007,0.095,0.549,0.651,0.349,0.006,0.005,0.027,0.034,0.072,0.928,0.0,0.0,0.011,0.149,0.16,0.84,0.0,0.0,0.002,0.12,0.122,0.878,0.02368349514563107,0.2,3.9091698923231832,0.006759611322348965,1.014,0.917,1.0255,1.0819999999999999,1.0230000000000001,1.064,1.0765,0.9405,1.0099999999999998,1.01,0.9695,0.9775,1.0175,1.039,0.963,0.8089999999999999
757,Luis Garcia,671277,20391,WSH,MLB,24.9,0.15,0.048,0.075,0.063,0.245,0.197,0.382,0.039,0.404,0.019,0.26,0.062,0.745,0.255,0.071,0.02,0.219,0.114,0.424,0.5760000000000001,0.0,0.009,0.098,0.549,0.656,0.344,0.007,0.003,0.031,0.035,0.076,0.924,0.0,0.0,0.014,0.155,0.169,0.831,0.0,0.0,0.002,0.176,0.178,0.8220000000000001,0.17463870967741935,0.7816326530612245,3.9091698923231832,0.0009009009009009009,0.964,1.0865,1.1095000000000002,0.8545,1.09,0.727,1.0285,0.948,1.0,1.0175,0.972,1.0385,1.0339999999999998,0.9455,0.844,1.391
758,Amed Rosario,642708,15518,WSH,MLB,29.4,0.193,0.037,0.04,0.055,0.266,0.219,0.373,0.047,0.394,0.054,0.209,0.0,0.657,0.34299999999999997,0.077,0.03,0.228,0.109,0.444,0.556,0.0,0.02,0.094,0.55,0.664,0.33599999999999997,0.006,0.004,0.026,0.028,0.064,0.9359999999999999,0.0,0.0,0.015,0.196,0.211,0.789,0.0,0.0,0.002,0.195,0.197,0.8029999999999999,0.17706495726495727,0.8219512195121951,3.9091698923231832,0.007582515611061552,1.0265,0.9410000000000001,0.9195,1.06,0.9339999999999999,1.214,0.9889999999999999,1.0735000000000001,0.988,1.0175,1.0305,0.9275,0.9804999999999999,1.0499999999999998,0.969,0.949
759,Paul DeJong,657557,18015,WSH,MLB,31.7,0.325,0.048,0.088,0.072,0.251,0.301,0.229,0.059,0.605,0.006,0.185,0.013,0.81,0.18999999999999995,0.075,0.016,0.216,0.114,0.421,0.579,0.0,0.005,0.09,0.565,0.66,0.33999999999999997,0.009,0.002,0.024,0.026,0.061,0.9390000000000001,0.0,0.0,0.009,0.13,0.139,0.861,0.0,0.0,0.002,0.106,0.108,0.892,0.09205806451612902,0.6166666666666667,3.9091698923231832,0.016711590296495958,0.983,1.055,0.89,1.1640000000000001,1.012,1.043,1.0125,1.0205,0.9949999999999999,0.996,1.013,0.959,0.9904999999999999,1.037,0.985,0.911
760,Dylan Crews,686611,33541,WSH,MLB,23.1,0.25,0.112,0.082,0.065,0.224,0.184,0.397,0.048,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.005,0.128,0.133,0.867,0.0,0.0,0.0,0.205,0.205,0.795,0.2662454976303318,0.7597014925373134,3.9091698923231832,0.025412960609911054,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
761,Riley Adams,656180,19864,WSH,MLB,28.8,0.285,0.065,0.082,0.073,0.219,0.256,0.334,0.035,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.112,0.568,0.685,0.31499999999999995,0.008,0.008,0.035,0.03,0.081,0.919,0.0,0.006,0.014,0.13,0.15,0.85,0.0,0.0,0.0,0.134,0.134,0.866,0.044042424242424244,0.7,3.9091698923231832,0.038657171922685654,1.0165,0.972,0.9784999999999999,0.9590000000000001,0.908,1.1680000000000001,0.975,1.0685,1.0065,0.9924999999999999,1.033,0.9475,0.9884999999999999,1.024,0.9884999999999999,0.9125
762,Nasim Nunez,683083,25979,WSH,MLB,24.7,0.238,0.122,0.039,0.04,0.272,0.192,0.375,0.083,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.172,0.172,0.8280000000000001,0.0,0.0,0.0,0.263,0.263,0.737,0.45789523809523813,0.8235955056179776,3.9091698923231832,0.006901840490797546,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.953,1.059,1.027,0.821,0.841
