,BatterName,batter,PA_flag,AB,IsHit,PitchesThrown,SwungOn,ContactMade,IsStrikeout,IsWalk,IsHBP,IsBIP,IsGB,IsLD,IsFB,IsSingle,IsDouble,IsTriple,IsHomer,Cont%,Swing%,K%,BB%,AVG,OBP,SLG,Split,Statcast PC,Statcast BBE,GB%,LD%,FB%,SwtSpot%,Chase%,EV 90
4705,Mike Jarvis,690448,4,3,1,12,9,8,1,0,0,3,0,0,0,1,0,0,0,0.8888888888888888,0.75,0.25,0.0,0.3333333333333333,0.25,0.3333333333333333,LHP,12.0,4.0,0.0,0.0,0.75,0.25,0.4,90.47
4706,Mike Sirota,701527,11,9,2,54,17,10,3,2,0,6,0,0,0,1,1,0,0,0.5882352941176471,0.3148148148148148,0.2727272727272727,0.18181818181818182,0.2222222222222222,0.36363636363636365,0.3333333333333333,LHP,,,,,,,,
4707,Mike Tauchman,643565,2,1,0,15,7,5,0,1,0,1,0,0,1,0,0,0,0,0.7142857142857143,0.4666666666666667,0.0,0.5,0.0,0.5,0.0,LHP,61.0,5.0,0.2,0.2,0.6,0.4,0.0967741935483871,102.54
4708,Mikey Kane,815097,9,8,3,36,15,12,1,1,0,7,0,0,0,2,0,1,0,0.8,0.4166666666666667,0.1111111111111111,0.1111111111111111,0.375,0.4444444444444444,0.625,LHP,,,,,,,,
4709,Mikey Romero,702540,18,13,3,88,36,27,6,5,0,7,0,0,0,2,0,1,0,0.75,0.4090909090909091,0.3333333333333333,0.2777777777777778,0.23076923076923078,0.4444444444444444,0.38461538461538464,LHP,,,,,,,,
4710,Milan Tolentino,675455,18,16,1,69,31,18,8,2,0,8,4,2,1,0,1,0,0,0.5806451612903226,0.4492753623188406,0.4444444444444444,0.1111111111111111,0.0625,0.16666666666666666,0.125,LHP,380.0,42.0,0.40476190476190477,0.2619047619047619,0.30952380952380953,0.42857142857142855,0.3316582914572864,102.8
4711,Milkar Perez,683529,13,11,1,55,19,13,4,1,1,7,0,0,0,0,1,0,0,0.6842105263157895,0.34545454545454546,0.3076923076923077,0.07692307692307693,0.09090909090909091,0.23076923076923078,0.18181818181818182,LHP,,,,,,,,
4712,Milo Rushford,806299,10,8,3,28,13,11,1,1,0,8,0,0,0,3,0,0,0,0.8461538461538461,0.4642857142857143,0.1,0.1,0.375,0.4,0.375,LHP,,,,,,,,
4713,Misael Urbina,682618,6,5,1,33,16,13,1,1,0,4,0,0,0,1,0,0,0,0.8125,0.48484848484848486,0.16666666666666666,0.16666666666666666,0.2,0.3333333333333333,0.2,LHP,,,,,,,,
4714,Mitch Jebb,694991,6,5,2,31,7,5,2,1,0,3,0,0,0,1,1,0,0,0.7142857142857143,0.22580645161290322,0.3333333333333333,0.16666666666666666,0.4,0.5,0.6,LHP,,,,,,,,
4715,Mitchell Daly,699475,11,9,5,42,18,14,2,1,0,8,2,2,3,3,1,1,0,0.7777777777777778,0.42857142857142855,0.18181818181818182,0.09090909090909091,0.5555555555555556,0.5454545454545454,0.8888888888888888,LHP,144.0,26.0,0.38461538461538464,0.2692307692307692,0.2692307692307692,0.5769230769230769,0.21311475409836064,100.51
4716,Modeifi Marte,800029,18,14,2,77,26,20,3,4,0,11,0,0,0,2,0,0,0,0.7692307692307693,0.33766233766233766,0.16666666666666666,0.2222222222222222,0.14285714285714285,0.3333333333333333,0.14285714285714285,LHP,,,,,,,,
4717,Moises Ballesteros,694208,22,21,10,64,36,30,2,1,0,19,7,8,3,8,2,0,0,0.8333333333333334,0.5625,0.09090909090909091,0.045454545454545456,0.47619047619047616,0.5,0.5714285714285714,LHP,351.0,76.0,0.40789473684210525,0.32894736842105265,0.19736842105263158,0.3815789473684211,0.30303030303030304,107.20000000000002
4718,Moises Gallardo,691865,5,5,0,18,13,4,5,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,0.7222222222222222,1.0,0.0,0.0,0.0,0.0,LHP,,,,,,,,
4719,Moises Gomez,664332,17,15,4,87,41,27,7,2,0,8,0,0,0,0,2,0,2,0.6585365853658537,0.47126436781609193,0.4117647058823529,0.11764705882352941,0.26666666666666666,0.35294117647058826,0.8,LHP,,,,,,,,
4720,Murphy Stehly,693822,6,5,1,23,9,8,2,1,0,3,0,0,0,1,0,0,0,0.8888888888888888,0.391304347826087,0.3333333333333333,0.16666666666666666,0.2,0.3333333333333333,0.2,LHP,,,,,,,,
4721,Myles Emmerson,689880,3,2,1,11,6,4,0,1,0,2,0,0,0,1,0,0,0,0.6666666666666666,0.5454545454545454,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,LHP,,,,,,,,
4722,Myles Naylor,802504,23,23,9,95,44,28,9,0,0,14,0,0,0,4,1,0,4,0.6363636363636364,0.4631578947368421,0.391304347826087,0.0,0.391304347826087,0.391304347826087,0.9565217391304348,LHP,,,,,,,,
4723,Myles Smith,701737,9,8,2,32,12,10,3,1,0,5,0,0,0,2,0,0,0,0.8333333333333334,0.375,0.3333333333333333,0.1111111111111111,0.25,0.3333333333333333,0.25,LHP,,,,,,,,
4724,Narciso Polanco,800440,17,13,1,82,28,21,5,4,0,8,0,0,0,1,0,0,0,0.75,0.34146341463414637,0.29411764705882354,0.23529411764705882,0.07692307692307693,0.29411764705882354,0.07692307692307693,LHP,,,,,,,,
4725,Nasim Nunez,683083,7,5,2,31,13,12,0,2,0,5,1,3,1,2,0,0,0,0.9230769230769231,0.41935483870967744,0.0,0.2857142857142857,0.4,0.5714285714285714,0.4,LHP,136.0,18.0,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.2777777777777778,0.2631578947368421,105.64
4726,Natanael Yuten,800256,19,18,4,69,36,21,8,0,1,10,0,0,0,2,2,0,0,0.5833333333333334,0.5217391304347826,0.42105263157894735,0.0,0.2222222222222222,0.2631578947368421,0.3333333333333333,LHP,,,,,,,,
4727,Nate Baez,686960,6,5,0,28,10,7,1,1,0,4,0,0,0,0,0,0,0,0.7,0.35714285714285715,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,LHP,,,,,,,,
4728,Nate Eaton,681987,27,24,9,115,53,36,4,3,0,20,8,6,2,7,2,0,0,0.6792452830188679,0.4608695652173913,0.14814814814814814,0.1111111111111111,0.375,0.4444444444444444,0.4583333333333333,LHP,399.0,67.0,0.417910447761194,0.2835820895522388,0.19402985074626866,0.34328358208955223,0.31343283582089554,105.61999999999999
4729,Nate Mondou,670148,14,10,4,56,28,23,4,2,1,7,2,4,0,2,2,0,0,0.8214285714285714,0.5,0.2857142857142857,0.14285714285714285,0.4,0.5,0.6,LHP,229.0,42.0,0.35714285714285715,0.35714285714285715,0.19047619047619047,0.2619047619047619,0.2719298245614035,100.0
4730,Nate Nankil,694977,12,12,2,49,26,24,1,0,0,11,0,0,0,1,0,0,1,0.9230769230769231,0.5306122448979592,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.4166666666666667,LHP,,,,,,,,
4731,Nate Rombach,683176,5,4,1,12,5,5,0,1,0,4,0,0,0,0,1,0,0,1.0,0.4166666666666667,0.0,0.2,0.25,0.4,0.5,LHP,,,,,,,,
4732,Nathan Archer,814453,13,11,2,49,22,12,5,2,0,6,0,0,0,2,0,0,0,0.5454545454545454,0.4489795918367347,0.38461538461538464,0.15384615384615385,0.18181818181818182,0.3076923076923077,0.18181818181818182,LHP,,,,,,,,
4733,Nathan Church,701675,5,5,2,17,6,6,0,0,0,5,0,1,0,1,0,1,0,1.0,0.35294117647058826,0.0,0.0,0.4,0.4,0.8,LHP,53.0,11.0,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.32,100.2
4734,Nathan Flewelling,807083,17,16,3,72,30,17,9,1,0,7,0,0,0,1,2,0,0,0.5666666666666667,0.4166666666666667,0.5294117647058824,0.058823529411764705,0.1875,0.23529411764705882,0.3125,LHP,,,,,,,,
4735,Nathan Hickey,687208,19,17,3,71,33,21,8,1,0,10,3,2,4,2,0,0,1,0.6363636363636364,0.4647887323943662,0.42105263157894735,0.05263157894736842,0.17647058823529413,0.21052631578947367,0.35294117647058826,LHP,269.0,57.0,0.42105263157894735,0.2631578947368421,0.24561403508771928,0.3157894736842105,0.2809917355371901,106.52
4736,Nathan Martorella,687210,10,9,1,43,20,11,2,1,0,7,0,0,0,1,0,0,0,0.55,0.46511627906976744,0.2,0.1,0.1111111111111111,0.2,0.1111111111111111,LHP,,,,,,,,
4737,Nathaniel Ochoa Leyva,692118,6,5,2,23,8,4,1,1,0,4,0,0,0,2,0,0,0,0.5,0.34782608695652173,0.16666666666666666,0.16666666666666666,0.4,0.5,0.4,LHP,,,,,,,,
4738,Nazzan Zanetello,805801,16,14,7,71,27,19,3,2,0,11,0,0,0,4,3,0,0,0.7037037037037037,0.38028169014084506,0.1875,0.125,0.5,0.5625,0.7142857142857143,LHP,,,,,,,,
4739,Nelly Taylor,807511,13,12,4,56,27,19,3,1,0,9,0,0,0,4,0,0,0,0.7037037037037037,0.48214285714285715,0.23076923076923078,0.07692307692307693,0.3333333333333333,0.38461538461538464,0.3333333333333333,LHP,,,,,,,,
4740,Nelson Quiroz,685716,18,15,2,70,30,26,1,3,0,14,0,0,0,1,1,0,0,0.8666666666666667,0.42857142857142855,0.05555555555555555,0.16666666666666666,0.13333333333333333,0.2777777777777778,0.2,LHP,,,,,,,,
4741,Nelson Rada,703185,12,9,3,52,21,15,4,1,0,7,0,0,0,2,1,0,0,0.7142857142857143,0.40384615384615385,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,LHP,,,,,,,,
4742,Nelson Velazquez,676369,13,8,2,65,26,17,5,5,0,3,0,2,1,1,0,1,0,0.6538461538461539,0.4,0.38461538461538464,0.38461538461538464,0.25,0.5384615384615384,0.5,LHP,286.0,39.0,0.3333333333333333,0.23076923076923078,0.358974358974359,0.358974358974359,0.26618705035971224,105.85
4743,Nerwilian Cedeno,683481,19,19,6,74,44,33,5,0,0,14,0,0,0,4,2,0,0,0.75,0.5945945945945946,0.2631578947368421,0.0,0.3157894736842105,0.3157894736842105,0.42105263157894735,LHP,,,,,,,,
4744,Nic Kent,684715,11,9,1,42,21,15,4,1,1,5,0,0,0,1,0,0,0,0.7142857142857143,0.5,0.36363636363636365,0.09090909090909091,0.1111111111111111,0.2727272727272727,0.1111111111111111,LHP,,,,,,,,
4745,Nicandro Aybar,800384,2,2,1,5,4,2,1,0,0,1,0,0,0,0,1,0,0,0.5,0.8,0.5,0.0,0.5,0.5,1.0,LHP,,,,,,,,
4746,Nick Cimillo,701177,10,7,1,41,17,14,2,2,0,6,0,0,0,1,0,0,0,0.8235294117647058,0.4146341463414634,0.2,0.2,0.14285714285714285,0.3,0.14285714285714285,LHP,,,,,,,,
4747,Nick Dunn,680709,12,9,0,56,21,18,1,3,0,8,2,2,2,0,0,0,0,0.8571428571428571,0.375,0.08333333333333333,0.25,0.0,0.25,0.0,LHP,196.0,39.0,0.48717948717948717,0.2564102564102564,0.1282051282051282,0.2564102564102564,0.3302752293577982,101.0
4748,Nick Goodwin,800959,10,8,2,37,15,8,2,2,0,6,0,0,0,2,0,0,0,0.5333333333333333,0.40540540540540543,0.2,0.2,0.25,0.4,0.25,LHP,,,,,,,,
4749,Nick Gordon,624503,19,18,4,65,37,27,7,1,0,11,4,3,3,2,2,0,0,0.7297297297297297,0.5692307692307692,0.3684210526315789,0.05263157894736842,0.2222222222222222,0.2631578947368421,0.3333333333333333,LHP,268.0,41.0,0.34146341463414637,0.34146341463414637,0.21951219512195122,0.4146341463414634,0.3931034482758621,101.53
4750,Nick Kurtz,701762,31,27,8,134,49,35,11,2,0,18,6,6,5,5,2,0,1,0.7142857142857143,0.3656716417910448,0.3548387096774194,0.06451612903225806,0.2962962962962963,0.3225806451612903,0.48148148148148145,LHP,405.0,60.0,0.38333333333333336,0.26666666666666666,0.31666666666666665,0.38333333333333336,0.22685185185185186,107.72
4751,Nick Loftin,679845,28,19,5,119,35,32,2,9,0,17,8,6,3,5,0,0,0,0.9142857142857143,0.29411764705882354,0.07142857142857142,0.32142857142857145,0.2631578947368421,0.5,0.2631578947368421,LHP,409.0,65.0,0.35384615384615387,0.3384615384615385,0.24615384615384617,0.36923076923076925,0.1324200913242009,103.7
4752,Nick Lorusso,700681,9,8,3,37,15,12,1,1,0,7,0,0,0,1,2,0,0,0.8,0.40540540540540543,0.1111111111111111,0.1111111111111111,0.375,0.4444444444444444,0.625,LHP,,,,,,,,
4753,Nick McLain,695607,14,12,1,65,29,22,5,2,0,7,0,0,0,1,0,0,0,0.7586206896551724,0.4461538461538462,0.35714285714285715,0.14285714285714285,0.08333333333333333,0.21428571428571427,0.08333333333333333,LHP,,,,,,,,
4754,Nick Montgomery,807277,13,11,2,56,21,10,5,2,0,6,0,0,0,2,0,0,0,0.47619047619047616,0.375,0.38461538461538464,0.15384615384615385,0.18181818181818182,0.3076923076923077,0.18181818181818182,LHP,,,,,,,,
4755,Nick Morabito,703492,13,12,2,60,28,18,5,1,0,7,0,0,0,2,0,0,0,0.6428571428571429,0.4666666666666667,0.38461538461538464,0.07692307692307693,0.16666666666666666,0.23076923076923078,0.16666666666666666,LHP,,,,,,,,
4756,Nick Peoples,703612,2,2,0,10,5,4,1,0,0,1,0,0,0,0,0,0,0,0.8,0.5,0.5,0.0,0.0,0.0,0.0,LHP,,,,,,,,
4757,Nick Podkul,674951,13,11,1,64,29,18,5,1,1,6,0,0,0,1,0,0,0,0.6206896551724138,0.453125,0.38461538461538464,0.07692307692307693,0.09090909090909091,0.23076923076923078,0.09090909090909091,LHP,,,,,,,,
4758,Nick Pratto,668472,16,12,1,75,27,17,4,4,0,8,4,1,2,0,1,0,0,0.6296296296296297,0.36,0.25,0.25,0.08333333333333333,0.3125,0.16666666666666666,LHP,278.0,36.0,0.3888888888888889,0.19444444444444445,0.3333333333333333,0.3055555555555556,0.2097902097902098,100.0
4759,Nick Raposo,695596,10,9,1,39,18,15,1,1,0,8,0,0,0,1,0,0,0,0.8333333333333334,0.46153846153846156,0.1,0.1,0.1111111111111111,0.2,0.1111111111111111,LHP,,,,,,,,
4760,Nick Roselli,815874,5,3,1,20,5,4,0,2,0,3,0,0,0,0,0,1,0,0.8,0.25,0.0,0.4,0.3333333333333333,0.6,1.0,LHP,,,,,,,,
4761,Nick Schnell,678010,16,15,5,62,37,27,7,1,0,8,0,0,0,4,1,0,0,0.7297297297297297,0.5967741935483871,0.4375,0.0625,0.3333333333333333,0.375,0.4,LHP,,,,,,,,
4762,Nick Schwartz,813859,4,4,1,8,4,4,0,0,0,4,0,0,0,1,0,0,0,1.0,0.5,0.0,0.0,0.25,0.25,0.25,LHP,,,,,,,,
4763,Nick Sogard,686765,26,21,2,114,43,35,6,5,0,15,8,2,4,2,0,0,0,0.813953488372093,0.37719298245614036,0.23076923076923078,0.19230769230769232,0.09523809523809523,0.2692307692307692,0.09523809523809523,LHP,337.0,51.0,0.4117647058823529,0.27450980392156865,0.21568627450980393,0.35294117647058826,0.2342857142857143,98.6
4764,Nick Solak,669256,25,23,9,106,53,46,2,1,0,22,12,6,4,6,2,0,1,0.8679245283018868,0.5,0.08,0.04,0.391304347826087,0.4,0.6086956521739131,LHP,286.0,55.0,0.5454545454545454,0.16363636363636364,0.21818181818181817,0.21818181818181817,0.2857142857142857,106.8
4765,Nick Yorke,694377,21,18,1,102,45,32,7,3,0,11,5,3,2,1,0,0,0,0.7111111111111111,0.4411764705882353,0.3333333333333333,0.14285714285714285,0.05555555555555555,0.19047619047619047,0.05555555555555555,LHP,315.0,40.0,0.525,0.3,0.15,0.225,0.2389937106918239,107.35
4766,Nicolas Perez,703639,6,2,1,27,5,5,0,4,0,2,0,0,0,0,0,1,0,1.0,0.18518518518518517,0.0,0.6666666666666666,0.5,0.8333333333333334,1.5,LHP,,,,,,,,
4767,Niko Goodrum,592348,8,7,3,37,12,8,2,1,0,5,2,3,0,0,3,0,0,0.6666666666666666,0.32432432432432434,0.25,0.125,0.42857142857142855,0.5,0.8571428571428571,LHP,204.0,24.0,0.375,0.25,0.2916666666666667,0.3333333333333333,0.2549019607843137,104.5
4768,Niko Kavadas,694359,31,24,4,130,43,27,13,4,5,11,4,2,5,3,0,0,1,0.627906976744186,0.33076923076923076,0.41935483870967744,0.12903225806451613,0.16666666666666666,0.41935483870967744,0.2916666666666667,LHP,472.0,59.0,0.3389830508474576,0.2033898305084746,0.4067796610169492,0.3050847457627119,0.21428571428571427,103.23
4769,Nixon Chirinos,808694,1,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,LHP,19.0,1.0,1.0,0.0,0.0,0.0,0.08333333333333333,75.6
4770,Noah Cardenas,681433,12,8,3,68,24,20,3,4,0,5,0,0,0,2,1,0,0,0.8333333333333334,0.35294117647058826,0.25,0.3333333333333333,0.375,0.5833333333333334,0.5,LHP,,,,,,,,
4771,Noah Mendlinger,702331,6,5,1,22,10,9,0,1,0,5,0,0,0,1,0,0,0,0.9,0.45454545454545453,0.0,0.16666666666666666,0.2,0.3333333333333333,0.2,LHP,,,,,,,,
4772,Noah Myers,671956,18,16,6,77,29,20,5,2,0,11,0,0,0,6,0,0,0,0.6896551724137931,0.37662337662337664,0.2777777777777778,0.1111111111111111,0.375,0.4444444444444444,0.375,LHP,,,,,,,,
4773,Noelberth Romero,682801,12,10,3,46,20,13,4,1,0,7,0,0,0,3,0,0,0,0.65,0.43478260869565216,0.3333333333333333,0.08333333333333333,0.3,0.3333333333333333,0.3,LHP,,,,,,,,
4774,Noelvi Marte,682622,13,11,2,51,23,18,3,2,0,8,4,0,3,0,2,0,0,0.782608695652174,0.45098039215686275,0.23076923076923078,0.15384615384615385,0.18181818181818182,0.3076923076923077,0.36363636363636365,LHP,142.0,32.0,0.46875,0.3125,0.1875,0.46875,0.4430379746835443,105.1
4775,Nolan Beltran,800179,8,8,1,24,13,11,1,0,0,7,3,2,1,0,1,0,0,0.8461538461538461,0.5416666666666666,0.125,0.0,0.125,0.125,0.25,LHP,196.0,49.0,0.4897959183673469,0.12244897959183673,0.14285714285714285,0.1836734693877551,0.3063063063063063,95.45
4776,Nolan Clifford,823089,14,13,4,46,19,13,3,0,1,10,0,0,0,4,0,0,0,0.6842105263157895,0.41304347826086957,0.21428571428571427,0.0,0.3076923076923077,0.35714285714285715,0.3076923076923077,LHP,,,,,,,,
4777,Nomar Fana,694049,12,11,2,48,21,13,5,1,0,6,4,0,0,1,1,0,0,0.6190476190476191,0.4375,0.4166666666666667,0.08333333333333333,0.18181818181818182,0.25,0.2727272727272727,LHP,299.0,41.0,0.5121951219512195,0.21951219512195122,0.1951219512195122,0.2926829268292683,0.32926829268292684,103.25
4778,Oliver Carrillo,701324,11,7,0,52,17,10,3,4,0,4,0,0,0,0,0,0,0,0.5882352941176471,0.3269230769230769,0.2727272727272727,0.36363636363636365,0.0,0.36363636363636365,0.0,LHP,,,,,,,,
4779,Oliver Dunn,686554,7,6,2,25,13,7,2,1,0,4,2,2,0,2,0,0,0,0.5384615384615384,0.52,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.3333333333333333,LHP,147.0,16.0,0.5625,0.25,0.0625,0.25,0.2236842105263158,106.15
4780,Omar Alfonzo,692657,15,11,3,68,18,14,5,4,0,6,0,0,0,1,1,0,1,0.7777777777777778,0.2647058823529412,0.3333333333333333,0.26666666666666666,0.2727272727272727,0.4666666666666667,0.6363636363636364,LHP,,,,,,,,
4781,Omar De Los Santos,684519,2,2,0,6,3,1,1,0,0,1,0,0,1,0,0,0,0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,LHP,23.0,2.0,0.0,0.5,0.5,0.5,0.6363636363636364,93.41
4782,Omar Hernandez,683427,4,4,1,9,5,3,1,0,0,3,0,0,0,1,0,0,0,0.6,0.5555555555555556,0.25,0.0,0.25,0.25,0.25,LHP,,,,,,,,
4783,Omar Martinez,683079,14,13,1,62,34,19,6,1,0,7,0,0,0,1,0,0,0,0.5588235294117647,0.5483870967741935,0.42857142857142855,0.07142857142857142,0.07692307692307693,0.14285714285714285,0.07692307692307693,LHP,,,,,,,,
4784,Omar Narvaez,553882,1,1,0,3,2,2,0,0,0,1,0,0,1,0,0,0,0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,LHP,56.0,10.0,0.4,0.2,0.4,0.3,0.11538461538461539,100.44
4785,Onil Perez,692366,14,13,2,57,31,22,1,1,0,12,0,0,0,2,0,0,0,0.7096774193548387,0.543859649122807,0.07142857142857142,0.07142857142857142,0.15384615384615385,0.21428571428571427,0.15384615384615385,LHP,,,,,,,,
4786,Orelvis Martinez,682619,21,19,3,91,42,30,6,2,0,13,6,2,5,2,0,0,1,0.7142857142857143,0.46153846153846156,0.2857142857142857,0.09523809523809523,0.15789473684210525,0.23809523809523808,0.3157894736842105,LHP,296.0,36.0,0.3888888888888889,0.2222222222222222,0.3333333333333333,0.3055555555555556,0.3313253012048193,103.99
4787,Oscar Colas,693049,16,15,4,64,26,18,6,1,0,9,0,0,0,2,2,0,0,0.6923076923076923,0.40625,0.375,0.0625,0.26666666666666666,0.3125,0.4,LHP,9.0,0.0,,,,,0.4,
4788,Oscar Gonzalez,660757,10,9,0,40,18,15,3,1,0,6,4,0,1,0,0,0,0,0.8333333333333334,0.45,0.3,0.1,0.0,0.1,0.0,LHP,123.0,25.0,0.48,0.16,0.28,0.36,0.3974358974358974,110.10000000000001
4789,Oscar Mercado,640458,34,29,9,145,59,45,7,5,0,22,8,7,5,7,1,0,1,0.7627118644067796,0.4068965517241379,0.20588235294117646,0.14705882352941177,0.3103448275862069,0.4117647058823529,0.4482758620689655,LHP,410.0,59.0,0.3050847457627119,0.3389830508474576,0.2542372881355932,0.3220338983050847,0.16744186046511628,102.87
4790,Osleivis Basabe,678545,25,24,7,111,62,43,9,1,0,15,8,4,3,6,0,1,0,0.6935483870967742,0.5585585585585585,0.36,0.04,0.2916666666666667,0.32,0.375,LHP,333.0,62.0,0.5161290322580645,0.3064516129032258,0.11290322580645161,0.2903225806451613,0.3812154696132597,104.46000000000001
4791,Oswaldo Linares,692021,9,7,0,46,18,13,4,1,1,3,0,0,0,0,0,0,0,0.7222222222222222,0.391304347826087,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.0,LHP,,,,,,,,
4792,Oswaldo Osorio,800424,3,3,0,14,5,2,2,0,0,1,0,0,0,0,0,0,0,0.4,0.35714285714285715,0.6666666666666666,0.0,0.0,0.0,0.0,LHP,,,,,,,,
4793,Otto Kemp,805249,42,34,15,140,69,44,9,4,4,25,5,7,9,5,6,1,3,0.6376811594202898,0.4928571428571429,0.21428571428571427,0.09523809523809523,0.4411764705882353,0.5476190476190477,0.9411764705882353,LHP,412.0,72.0,0.3055555555555556,0.2361111111111111,0.3333333333333333,0.3333333333333333,0.3108108108108108,108.38
4794,Owen Ayers,689196,8,7,1,29,14,10,2,0,1,5,0,0,0,1,0,0,0,0.7142857142857143,0.4827586206896552,0.25,0.0,0.14285714285714285,0.25,0.14285714285714285,LHP,,,,,,,,
4795,Owen Caissie,683357,14,9,2,67,22,14,4,4,1,5,1,1,3,1,0,0,1,0.6363636363636364,0.3283582089552239,0.2857142857142857,0.2857142857142857,0.2222222222222222,0.5,0.5555555555555556,LHP,326.0,39.0,0.28205128205128205,0.3076923076923077,0.358974358974359,0.46153846153846156,0.3263157894736842,108.73
4796,Owen Carey,826928,15,11,4,56,22,13,3,2,2,8,0,0,0,3,1,0,0,0.5909090909090909,0.39285714285714285,0.2,0.13333333333333333,0.36363636363636365,0.5333333333333333,0.45454545454545453,LHP,,,,,,,,
4797,Owen Miller,680911,28,21,6,113,48,36,6,6,1,15,7,5,0,4,1,0,1,0.75,0.4247787610619469,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.4642857142857143,0.47619047619047616,LHP,367.0,66.0,0.3787878787878788,0.2878787878787879,0.18181818181818182,0.4090909090909091,0.2594594594594595,105.0
4798,P.J. Higgins,664731,16,16,3,63,27,21,4,0,0,12,3,3,5,3,0,0,0,0.7777777777777778,0.42857142857142855,0.25,0.0,0.1875,0.1875,0.1875,LHP,291.0,61.0,0.32786885245901637,0.16393442622950818,0.4098360655737705,0.26229508196721313,0.3028169014084507,99.95
4799,P.J. Hilson,680713,6,5,0,32,13,9,3,1,0,2,0,0,0,0,0,0,0,0.6923076923076923,0.40625,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,LHP,,,,,,,,
4800,PJ Morlando,703563,3,2,0,15,6,2,1,1,0,1,1,0,0,0,0,0,0,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,LHP,74.0,7.0,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.2413793103448276,102.6
4801,Pablo Aliendo,680846,18,16,2,72,40,21,9,1,1,7,0,0,0,1,0,0,1,0.525,0.5555555555555556,0.5,0.05555555555555555,0.125,0.2222222222222222,0.3125,LHP,,,,,,,,
4802,Pablo Guerrero,808326,14,14,2,50,30,20,4,0,0,10,0,0,0,2,0,0,0,0.6666666666666666,0.6,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,LHP,,,,,,,,
4803,Parker Chavers,685091,13,13,3,48,21,16,4,0,0,9,0,0,0,2,1,0,0,0.7619047619047619,0.4375,0.3076923076923077,0.0,0.23076923076923078,0.23076923076923078,0.3076923076923077,LHP,,,,,,,,
4804,Parks Harber,692238,13,12,3,49,25,19,5,1,0,7,4,1,2,2,1,0,0,0.76,0.5102040816326531,0.38461538461538464,0.07692307692307693,0.25,0.3076923076923077,0.3333333333333333,LHP,340.0,47.0,0.2553191489361702,0.3404255319148936,0.3617021276595745,0.44680851063829785,0.2864864864864865,108.26
4805,Pascanel Ferreras,814299,25,21,7,98,39,32,6,4,0,15,0,0,0,5,0,0,2,0.8205128205128205,0.3979591836734694,0.24,0.16,0.3333333333333333,0.44,0.6190476190476191,LHP,,,,,,,,
4806,Patrick Clohisy,802117,14,12,1,54,28,21,4,1,0,9,0,0,0,1,0,0,0,0.75,0.5185185185185185,0.2857142857142857,0.07142857142857142,0.08333333333333333,0.14285714285714285,0.08333333333333333,LHP,,,,,,,,
4807,Patrick Lee,815268,10,9,3,36,17,11,5,0,1,4,1,2,0,2,1,0,0,0.6470588235294118,0.4722222222222222,0.5,0.0,0.3333333333333333,0.4,0.4444444444444444,LHP,273.0,25.0,0.48,0.32,0.16,0.4,0.2080536912751678,105.64
4808,Patrick Winkel,680868,1,1,1,2,1,1,0,0,0,1,0,1,0,0,0,0,1,1.0,0.5,0.0,0.0,1.0,1.0,4.0,LHP,53.0,10.0,0.5,0.3,0.1,0.4,0.4090909090909091,107.81
4809,Paul McIntosh,682192,2,2,0,9,5,1,2,0,0,0,0,0,0,0,0,0,0,0.2,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,LHP,,,,,,,,
4810,Paul Witt,700685,3,2,0,14,6,3,1,1,0,1,1,0,0,0,0,0,0,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,LHP,58.0,11.0,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.23333333333333334,103.7
4811,Payton Henry,668721,15,13,5,50,23,12,3,1,0,11,4,3,4,2,1,0,2,0.5217391304347826,0.46,0.2,0.06666666666666667,0.38461538461538464,0.4,0.9230769230769231,LHP,95.0,19.0,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.3684210526315789,0.30612244897959184,109.33999999999999
4812,Pedro Pineda,694191,20,14,8,87,29,19,3,6,0,11,0,0,0,8,0,0,0,0.6551724137931034,0.3333333333333333,0.15,0.3,0.5714285714285714,0.7,0.5714285714285714,LHP,,,,,,,,
