,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
95,Carlos E. Hernandez,672578,22713,CLE,MLB,28.5,0.201,0.105,0.085,0.063,0.242,0.302,0.273,0.042,3.905,0.008,0.9899999999999999,1.001,0.8916666666666667,1.1346666666666665,1.0070000000000001,1.056,0.9993333333333333,1.071,1.0616666666666668,0.9189999999999999,1.0066666666666666,0.9656666666666666,0.9556666666666667,1.0853333333333333,0.8976666666666666,0.9626666666666666
96,Kolby Allard,663465,18694,CLE,MLB,28.0,0.17,0.05,0.088,0.058,0.242,0.291,0.29,0.042,3.905,0.004,0.954,1.1016666666666668,1.011,0.945,1.08,0.8113333333333334,1.0523333333333333,0.8533333333333333,1.0096666666666665,1.0016666666666667,0.954,1.099,1.029,0.9213333333333333,0.8753333333333333,1.349
97,Doug Nikhazy,680951,30142,CLE,MLB,26.0,0.238,0.113,0.083,0.063,0.245,0.289,0.271,0.044,3.905,0.009,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
98,Daniel Espino,682982,sa3011495,CLE,MLB,24.6,0.22899686028257463,0.094,0.076,0.063,0.253,0.274,0.296,0.039,3.905,0.002,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
99,Franco Aleman,680916,sa3018178,CLE,MLB,25.2,0.292,0.09,0.067,0.062,0.248,0.224,0.324,0.05,3.905,0.02,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
100,Zak Kent,687849,25703,CLE,MLB,27.5,0.231,0.093,0.055,0.061,0.255,0.237,0.34,0.04,3.905,0.008,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
101,Tim Herrin,682120,25139,CLE,MLB,28.9,0.227,0.138,0.073,0.072,0.236,0.248,0.342,0.044,3.905,0.016,0.9766666666666667,1.035,0.9853333333333333,0.9996666666666666,1.055,0.8853333333333333,1.0453333333333334,0.885,1.0446666666666666,0.94,0.9703333333333333,1.056,1.0133333333333332,0.9600000000000001,0.759,1.476
102,Matt Krook,640454,19315,CLE,MLB,30.8,0.256,0.112,0.068,0.058,0.23,0.196,0.425,0.052,3.905,0.012,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
103,Tarik Skubal,669373,22267,DET,MLB,28.8,0.315,0.047,0.073,0.058,0.242,0.254,0.34,0.044,3.905,0.008,0.9923333333333333,0.9693333333333334,1.0273333333333334,0.8516666666666667,1.1019999999999999,0.7066666666666667,1.0523333333333333,0.8423333333333333,1.0283333333333333,0.9346666666666666,0.9353333333333333,1.1816666666666666,1.037,0.882,0.8703333333333333,1.395
104,Charlie Morton,450203,4676,DET,MLB,41.8,0.239,0.086,0.085,0.061,0.246,0.239,0.321,0.043,3.905,0.022,0.982,1.0053333333333334,0.8813333333333333,1.1373333333333333,1.0103333333333333,1.0516666666666667,0.9969999999999999,1.0716666666666668,0.9946666666666667,1.0043333333333333,1.0236666666666665,0.9456666666666667,0.9646666666666667,1.0703333333333334,0.9916666666666666,0.8476666666666667
105,Casey Mize,663554,20492,DET,MLB,28.3,0.218,0.064,0.087,0.061,0.242,0.235,0.337,0.043,3.905,0.01,0.981,1.0076666666666667,0.895,1.1256666666666666,0.9643333333333334,1.101,0.9596666666666666,1.1113333333333333,0.9886666666666667,1.0113333333333332,1.04,0.9286666666666666,0.9693333333333334,1.0636666666666665,1.025,0.8133333333333334
106,Chris Paddack,663978,20099,DET,MLB,29.6,0.182,0.043,0.085,0.069,0.246,0.251,0.283,0.045,3.905,0.004,1.0406666666666666,0.9463333333333334,0.905,1.1159999999999999,1.0070000000000001,1.0543333333333333,0.9696666666666666,1.0963333333333334,0.9983333333333333,1.0016666666666665,1.0116666666666665,0.9596666666666667,0.984,1.0466666666666666,1.0256666666666667,0.818
107,Jack Flaherty,656427,17479,DET,MLB,29.9,0.286,0.092,0.084,0.064,0.25,0.249,0.286,0.044,3.905,0.012,1.0466666666666666,0.9453333333333334,0.9053333333333333,1.1116666666666666,1.0566666666666666,1.012,1.0436666666666665,1.0270000000000001,0.9973333333333333,1.0043333333333333,0.9896666666666666,0.978,0.981,1.0473333333333332,0.9446666666666667,0.8953333333333333
108,Kyle Finnegan,640448,15009,DET,MLB,34.0,0.225,0.072,0.08,0.061,0.24,0.237,0.351,0.044,3.905,0.003,0.9969999999999999,0.9936666666666666,0.847,1.1913333333333334,1.0263333333333333,1.0306666666666666,0.9746666666666666,1.1053333333333333,0.982,1.0196666666666665,1.0186666666666666,0.9496666666666667,0.9876666666666667,1.0456666666666665,1.0083333333333333,0.82
109,Will Vest,676684,19769,DET,MLB,30.2,0.255,0.067,0.066,0.07,0.25,0.191,0.359,0.045,3.905,0.009,1.0133333333333332,0.9733333333333333,0.8556666666666667,1.1926666666666665,0.9776666666666667,1.099,0.985,1.0946666666666667,0.972,1.035,1.0243333333333333,0.9406666666666667,0.998,1.0313333333333332,1.0163333333333333,0.8036666666666666
110,Brant Hurter,676428,30133,DET,MLB,27.0,0.236,0.08,0.06,0.058,0.241,0.258,0.352,0.047,3.905,0.022,0.9743333333333333,1.0386666666666666,0.9866666666666667,0.9973333333333333,1.2763333333333333,0.5493333333333333,1.0213333333333334,0.9216666666666666,1.017,0.982,0.9249999999999999,1.1246666666666667,1.0896666666666666,0.8440000000000001,0.7283333333333333,1.522
111,Tyler Holton,663947,26231,DET,MLB,29.2,0.21,0.05,0.074,0.059,0.239,0.255,0.329,0.049,3.905,0.007,0.963,1.0556666666666668,1.0633333333333332,0.8833333333333333,1.1316666666666666,0.7686666666666666,1.0486666666666666,0.88,1.0196666666666665,0.978,0.9513333333333333,1.085,1.0366666666666666,0.9243333333333333,0.8226666666666667,1.379
112,Tommy Kahnle,592454,11384,DET,MLB,36.1,0.214,0.106,0.078,0.058,0.233,0.227,0.392,0.045,3.905,0.01,1.022,0.9676666666666667,0.9556666666666667,1.0679999999999998,1.0276666666666667,1.0366666666666666,0.9743333333333333,1.0833333333333335,0.9866666666666667,1.0133333333333332,1.017,0.9556666666666667,0.9813333333333333,1.0463333333333333,0.984,0.8636666666666666
113,Rafael Montero,606160,12760,DET,MLB,34.9,0.207,0.123,0.075,0.06,0.243,0.234,0.345,0.046,3.905,0.01,1.0543333333333333,0.9269999999999999,0.8703333333333333,1.1586666666666665,0.9866666666666667,1.077,0.9633333333333333,1.1076666666666668,0.9923333333333333,1.007,1.0183333333333333,0.952,0.9736666666666667,1.059,1.0596666666666665,0.7746666666666666
114,Bailey Horn,690544,27753,DET,MLB,27.6,0.202,0.087,0.085,0.061,0.256,0.191,0.327,0.043,3.905,0.009,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
115,Troy Melton,675512,31807,DET,MLB,24.7,0.237,0.07,0.106,0.061,0.229,0.267,0.338,0.04,3.807,0.006,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
116,Sawyer Gipson,687830,26048,DET,MLB,27.7,0.236,0.075,0.085,0.064,0.243,0.263,0.307,0.041,3.905,0.011,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
117,Keider Montero,672456,22630,DET,MLB,25.1,0.174,0.069,0.081,0.06,0.246,0.264,0.314,0.041,3.905,0.014,1.0293333333333332,0.958,0.8606666666666667,1.162,0.998,1.0643333333333334,1.0423333333333333,1.0223333333333333,0.9866666666666667,1.0133333333333332,0.981,0.9916666666666666,1.024,1.005,0.9956666666666666,0.8463333333333333
118,Tyler Mattison,694331,sa3018117,DET,MLB,26.0,0.212,0.114,0.081,0.064,0.243,0.258,0.31,0.043,3.905,0.004,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
119,Chase Lee,695445,29574,DET,MLB,27.0,0.24,0.072,0.1,0.065,0.24,0.253,0.303,0.042,4.082,0.016,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
120,Dylan Smith,681916,30145,DET,MLB,25.2,0.238,0.089,0.082,0.105,0.245,0.252,0.195,0.051,3.905,0.01,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
121,Brenan Hanifee,669724,22304,DET,MLB,27.2,0.179,0.051,0.071,0.068,0.239,0.197,0.392,0.044,3.905,0.01,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
122,Codi Heuer,676051,23293,DET,MLB,29.1,0.209,0.075,0.069,0.064,0.25,0.242,0.286,0.052,3.905,0.009,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
123,Beau Brieske,689225,26079,DET,MLB,27.4,0.186,0.102,0.08,0.066,0.244,0.284,0.279,0.044,3.905,0.007,1.006,0.9826666666666667,0.8933333333333333,1.133,1.0556666666666668,0.9976666666666667,1.063,0.994,1.0033333333333334,0.9933333333333333,0.989,0.9863333333333333,0.9773333333333333,1.0566666666666666,0.958,0.8863333333333333
124,Michael Wacha,608379,14078,KC,MLB,34.2,0.185,0.065,0.082,0.061,0.244,0.287,0.28,0.044,3.905,0.007,1.0043333333333333,0.9843333333333333,0.9176666666666666,1.1046666666666667,1.029,1.0296666666666667,1.079,0.9760000000000001,0.9826666666666667,1.0183333333333333,1.048,0.9166666666666666,0.9453333333333334,1.0943333333333334,0.948,0.8976666666666666
125,Seth Lugo,607625,12447,KC,MLB,35.8,0.201,0.089,0.086,0.066,0.243,0.243,0.312,0.044,3.905,0.008,1.0063333333333333,0.9813333333333333,0.888,1.129,1.0133333333333334,1.048,0.9623333333333333,1.1013333333333333,0.959,1.04,1.0256666666666665,0.9463333333333332,1.0086666666666666,1.0223333333333333,1.0083333333333333,0.837
126,Noah Cameron,702070,30184,KC,MLB,26.1,0.202,0.071,0.065,0.061,0.239,0.278,0.322,0.047,3.867,0.009,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
127,Michael Lorenzen,547179,14843,KC,MLB,33.6,0.196,0.078,0.08,0.065,0.241,0.268,0.319,0.041,3.905,0.008,0.9969999999999999,0.9903333333333333,0.8623333333333334,1.154,1.0143333333333333,1.0470000000000002,1.0373333333333332,1.0283333333333333,0.9903333333333333,1.0096666666666665,1.025,0.946,0.9716666666666667,1.0593333333333332,0.9483333333333333,0.8953333333333333
128,Ryan Bergert,686701,29863,KC,MLB,25.5,0.219,0.091,0.078,0.064,0.246,0.308,0.26,0.042,4.217,0.008,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
129,Carlos Estevez,608032,14542,KC,MLB,32.7,0.222,0.06,0.084,0.066,0.242,0.306,0.267,0.042,3.905,0.009,1.0223333333333333,0.9653333333333333,0.927,1.093,1.0093333333333334,1.0516666666666667,1.0103333333333333,1.0553333333333335,1.0196666666666667,0.9813333333333333,1.029,0.943,0.9563333333333334,1.073,0.9803333333333333,0.8636666666666666
130,Lucas Erceg,668674,19360,KC,MLB,30.3,0.225,0.061,0.072,0.054,0.247,0.22,0.374,0.042,3.905,0.016,0.9883333333333333,1.005,0.8936666666666667,1.1356666666666666,1.0733333333333333,0.9666666666666667,0.9733333333333333,1.108,0.974,1.031,1.0366666666666666,0.9253333333333333,0.9396666666666667,1.1106666666666667,1.028,0.7923333333333333
131,John Schreiber,670167,20020,KC,MLB,31.5,0.231,0.082,0.07,0.062,0.241,0.246,0.343,0.046,3.905,0.011,1.0533333333333332,0.912,0.8886666666666667,1.1543333333333332,0.9793333333333334,1.0966666666666667,1.016,1.05,0.9856666666666667,1.015,1.0426666666666666,0.9146666666666666,0.955,1.0933333333333333,0.9653333333333333,0.877
132,Angel Zerpa,672582,22717,KC,MLB,25.9,0.225,0.073,0.082,0.055,0.243,0.176,0.397,0.047,3.905,0.011,0.9536666666666667,1.0773333333333333,0.9896666666666667,0.9966666666666667,1.1153333333333333,0.7693333333333333,1.0593333333333335,0.8553333333333333,1.0433333333333332,0.9306666666666666,0.9386666666666666,1.1156666666666668,1.0786666666666667,0.8360000000000001,0.76,1.5356666666666667
133,Daniel Lynch,663738,21537,KC,MLB,28.8,0.173,0.09,0.086,0.062,0.245,0.259,0.3,0.043,3.905,0.009,0.9803333333333333,1.0230000000000001,1.002,0.964,1.1053333333333333,0.6746666666666666,1.0343333333333333,0.9133333333333333,1.0106666666666666,1.004,0.9516666666666667,1.124,1.0393333333333332,0.8646666666666667,0.8196666666666667,1.626
134,Taylor Clarke,664199,17611,KC,MLB,32.3,0.225,0.067,0.086,0.059,0.245,0.304,0.27,0.041,3.905,0.006,1.026,0.9576666666666667,0.9223333333333333,1.1003333333333332,0.976,1.094,1.0996666666666666,0.9470000000000001,0.9623333333333334,1.0433333333333332,1.0256666666666665,0.942,1.0013333333333334,1.028,0.947,0.8996666666666666
135,Sam Long,669674,25379,KC,MLB,30.1,0.213,0.102,0.078,0.061,0.24,0.283,0.309,0.043,3.905,0.006,0.9733333333333333,1.0406666666666666,0.9726666666666667,1.022,1.0636666666666665,0.871,1.062,0.857,0.991,1.025,0.944,1.099,1.055,0.8916666666666667,0.8956666666666666,1.27
136,Bailey Falter,663559,20070,KC,MLB,28.3,0.154,0.085,0.085,0.066,0.245,0.283,0.272,0.042,3.905,0.005,0.9693333333333333,1.0623333333333334,1.0306666666666666,0.8733333333333333,1.0596666666666665,0.873,1.0310000000000001,0.9196666666666666,1.0126666666666666,0.993,0.961,1.079,1.0253333333333332,0.9306666666666666,0.9183333333333333,1.2156666666666667
137,Steven Cruz,674444,23165,KC,MLB,26.2,0.213,0.098,0.068,0.065,0.233,0.278,0.366,0.04,3.905,0.015,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
138,Hunter Harvey,640451,15507,KC,MLB,30.7,0.271,0.068,0.077,0.067,0.244,0.252,0.314,0.043,3.905,0.008,1.0423333333333333,0.9413333333333334,0.943,1.0756666666666665,1.1323333333333334,0.9256666666666666,0.9916666666666666,1.075,0.968,1.0323333333333333,0.9986666666666666,0.973,1.0263333333333333,1.0036666666666667,0.837,1.0096666666666667
139,Luinder Avila,679883,24452,KC,MLB,24.0,0.214,0.094,0.079,0.072,0.23,0.216,0.367,0.05,3.905,0.018,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
140,Stephen Kolek,663568,21487,KC,MLB,28.4,0.16,0.074,0.066,0.067,0.248,0.19,0.387,0.041,3.905,0.021,0.9746666666666666,1.0163333333333333,0.842,1.1849999999999998,0.8966666666666667,1.184,0.9823333333333333,1.0896666666666668,0.9663333333333334,1.037,1.0243333333333333,0.9446666666666667,1.0386666666666666,0.9846666666666666,0.9903333333333333,0.8483333333333333
141,Kyle Wright,657140,19665,KC,MLB,29.9,0.231,0.081,0.083,0.062,0.244,0.168,0.4,0.043,3.763,0.016,0.9993333333333333,0.988,0.8196666666666667,1.1929999999999998,0.8336666666666667,1.2283333333333333,1.007,1.059,0.9803333333333333,1.02,1.0606666666666666,0.9106666666666666,0.921,1.1099999999999999,1.0646666666666667,0.7783333333333333
142,Jonathan Bowlan,680742,24607,KC,MLB,28.7,0.204,0.088,0.079,0.064,0.239,0.251,0.332,0.044,3.905,0.01,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
143,Eric Cerantola,672021,sa3017914,KC,MLB,25.3,0.272,0.113,0.087,0.075,0.242,0.278,0.264,0.044,3.905,0.02,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
144,Joe Ryan,657746,21390,MIN,MLB,29.2,0.267,0.057,0.087,0.068,0.237,0.327,0.253,0.042,3.905,0.013,1.0643333333333334,0.9206666666666666,0.89,1.132,1.041,1.0223333333333333,1.0683333333333334,1.0010000000000001,1.02,0.982,1.0213333333333332,0.9506666666666667,0.962,1.0666666666666667,0.8626666666666666,0.974
145,Bailey Ober,641927,21224,MIN,MLB,30.1,0.194,0.052,0.089,0.068,0.24,0.329,0.233,0.043,3.905,0.008,1.0416666666666665,0.9436666666666667,0.925,1.0956666666666666,1.08,0.9803333333333334,1.0939999999999999,0.9710000000000001,0.973,1.0273333333333332,1.0193333333333332,0.952,0.9603333333333334,1.071,0.9933333333333333,0.8496666666666667
146,Jose Urena,570632,11589,MIN,MLB,34.0,0.148,0.078,0.084,0.063,0.243,0.213,0.36,0.042,3.905,0.008,1.0543333333333333,0.9346666666666666,0.8913333333333333,1.1276666666666666,1.0176666666666667,1.0436666666666667,1.02,1.0463333333333333,0.9323333333333333,1.0653333333333332,1.0426666666666666,0.9299999999999999,0.975,1.0546666666666666,1.0836666666666666,0.7646666666666666
147,Zebby Matthews,805673,31827,MIN,MLB,25.3,0.264,0.07,0.102,0.062,0.249,0.256,0.267,0.042,3.905,0.004,0.9993333333333333,0.9866666666666667,0.8273333333333334,1.1729999999999998,1.0013333333333334,1.0586666666666666,0.9203333333333332,1.1340000000000001,0.953,1.043,1.038,0.9366666666666666,1.0233333333333334,1.0106666666666666,1.0246666666666666,0.826
148,Travis Adams,701519,30180,MIN,MLB,25.6,0.195,0.09,0.107,0.068,0.248,0.261,0.25,0.041,4.135,0.007,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
149,Justin Topa,623437,15145,MIN,MLB,34.5,0.208,0.06,0.062,0.065,0.244,0.196,0.391,0.045,3.905,0.014,1.0013333333333332,0.9923333333333333,0.9243333333333333,1.1006666666666667,1.0233333333333334,1.0310000000000001,0.9979999999999999,1.081,0.9693333333333333,1.043,1.043,0.9053333333333333,0.9346666666666666,1.138,0.9913333333333333,0.8323333333333333
150,Cole Sands,663485,21461,MIN,MLB,28.1,0.223,0.059,0.083,0.074,0.24,0.271,0.292,0.042,3.905,0.013,1.0223333333333333,0.964,0.8706666666666667,1.1573333333333333,0.9493333333333334,1.1216666666666668,1.0086666666666666,1.0586666666666666,0.9736666666666667,1.0283333333333333,1.0263333333333333,0.9426666666666667,1.0023333333333333,1.0273333333333332,0.9903333333333333,0.849
151,Michael Tonkin,543859,10315,MIN,MLB,35.8,0.235,0.079,0.079,0.069,0.242,0.269,0.294,0.044,3.905,0.023,1.0396666666666665,0.9373333333333334,0.9233333333333333,1.0999999999999999,0.9606666666666667,1.115,1.0633333333333332,0.99,0.978,1.0246666666666666,1.0659999999999998,0.89,0.9313333333333333,1.1166666666666667,1.0346666666666666,0.7886666666666666
152,Erasmo Ramirez,541640,10314,MIN,MLB,35.3,0.161,0.07,0.077,0.061,0.239,0.275,0.327,0.042,3.905,0.011,0.9886666666666666,1.007,0.8953333333333333,1.1376666666666666,0.972,1.1056666666666668,0.9923333333333333,1.0833333333333335,0.9716666666666667,1.0346666666666666,1.0176666666666665,0.9506666666666667,1.002,1.026,1.077,0.721
153,Kody Funderburk,681892,24993,MIN,MLB,28.7,0.216,0.089,0.076,0.051,0.251,0.189,0.386,0.042,3.905,0.019,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
