,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,BrlHR,Brl3B,Brl2B,Brl1B,BrlBABIP,BrlOut,SolidHR,Solid3B,Solid2B,Solid1B,SolidBABIP,SolidOut,FlareHR,Flare3B,Flare2B,Flare1B,FlareBABIP,FlareOut,UnderHR,Under3B,Under2B,Under1B,UnderBABIP,UnderOut,ToppedHR,Topped3B,Topped2B,Topped1B,ToppedBABIP,ToppedOut,WeakHR,Weak3B,Weak2B,Weak1B,WeakBABIP,WeakOut,SBAtt%,SBSuccess%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
796,Brady Lindsly,686251,sa3014942,WSH,MLB,27.2,0.295,0.076,0.055,0.051,0.278,0.24,0.292,0.083,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.03408571428571429,0.95,3.9092224069473023,0.00648508430609598,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
797,J.T. Arruda,686793,sa3010036,WSH,MLB,27.5,0.252,0.1,0.052,0.044,0.293,0.192,0.334,0.085,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.13156470588235294,0.8111111111111111,3.9092224069473023,0.007751937984496124,0.968,0.964,1.125,0.991,1.062,1.089,1.071,1.054,1.019,1.023,0.94,0.953,1.058,1.026,0.821,0.841
798,Brady House,691781,sa3017694,WSH,MLB,21.9,0.276,0.072,0.061,0.079,0.254,0.194,0.357,0.054,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.07721626794258374,0.7625,3.9092224069473023,0.021422450728363324,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
799,Paul Witt,700685,sa3014949,WSH,MLB,27.5,0.229,0.056,0.093,0.057,0.285,0.206,0.281,0.078,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.0198,0.575,3.9092224069473023,0.015772870662460567,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
800,Jackson Cluff,687714,sa3010342,WSH,MLB,28.4,0.293,0.089,0.077,0.058,0.234,0.29,0.276,0.066,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.2558655737704918,0.8581632653061224,3.9092224069473023,0.026703499079189688,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
801,Andrew Pinckney,687605,sa3022670,WSH,MLB,24.4,0.26,0.055,0.058,0.047,0.286,0.168,0.384,0.057,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.19874736842105264,0.7657894736842106,3.9092224069473023,0.029666254635352288,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
802,Stone Garrett,656448,19273,WSH,MLB,29.5,0.296,0.097,0.1,0.083,0.279,0.281,0.228,0.029,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.119,0.557,0.681,0.31899999999999995,0.01,0.002,0.029,0.028,0.069,0.931,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.07025045045045045,0.8136363636363637,3.8282548476454292,0.010094212651413189,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
803,C.J. Stubbs,667690,sa3010328,WSH,MLB,28.5,0.35,0.084,0.083,0.056,0.278,0.221,0.273,0.088,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.06595384615384615,0.77,3.9092224069473023,0.03218210361067504,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
804,Carlos De La Cruz,678926,sa3006903,WSH,MLB,25.6,0.31,0.059,0.072,0.05,0.28,0.183,0.349,0.065,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.06903076923076923,0.8818181818181818,3.9092224069473023,0.02269861286254729,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
805,Nick Schnell,678010,sa3007639,WSH,MLB,25.1,0.314,0.077,0.103,0.058,0.287,0.184,0.311,0.057,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.17274117647058823,0.7480769230769231,3.9092224069473023,0.008857395925597875,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
806,Jose S. Colmenares,683511,sa3009817,WSH,MLB,22.7,0.217,0.09,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.03434545454545454,0.575,3.9092224069473023,0.011652787704513848,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
807,Francisco Lindor,596019,12916,NYM,MLB,31.5,0.185,0.083,0.12,0.061,0.248,0.281,0.251,0.039,0.512,0.007,0.16,0.031,0.709,0.29100000000000004,0.078,0.017,0.209,0.117,0.421,0.579,0.0,0.007,0.104,0.55,0.661,0.33899999999999997,0.006,0.003,0.024,0.029,0.062,0.938,0.0,0.002,0.013,0.16,0.175,0.825,0.0,0.0,0.002,0.185,0.187,0.813,0.14580732600732602,0.8575342465753424,3.9092224069473023,0.016418480336006108,1.016,0.9005,1.101,0.8965000000000001,1.0125,1.0875,1.036,1.026,1.044,0.9315,0.952,1.0185,1.0314999999999999,1.0075,0.852,1.0554999999999999
808,Juan Soto,665742,20123,NYM,MLB,26.5,0.17,0.175,0.163,0.067,0.231,0.188,0.312,0.039,0.495,0.014,0.178,0.038,0.725,0.275,0.068,0.016,0.225,0.136,0.445,0.5549999999999999,0.0,0.006,0.089,0.556,0.651,0.349,0.006,0.003,0.023,0.026,0.058,0.942,0.0,0.002,0.018,0.145,0.165,0.835,0.0,0.0,0.002,0.184,0.186,0.8140000000000001,0.055728143712574854,0.7322580645161291,3.9092224069473023,0.004987531172069825,0.9675,1.0594999999999999,1.0855000000000001,0.9485,1.0535,0.868,1.081,0.835,0.9844999999999999,1.0385,0.9724999999999999,1.0405,1.021,0.9775,0.905,1.198
809,Pete Alonso,624413,19251,NYM,MLB,30.4,0.232,0.099,0.145,0.066,0.197,0.259,0.286,0.046,0.571,0.01,0.161,0.022,0.764,0.236,0.079,0.016,0.211,0.123,0.429,0.571,0.0,0.005,0.097,0.552,0.654,0.346,0.005,0.003,0.024,0.031,0.063,0.937,0.0,0.0,0.017,0.127,0.144,0.856,0.0,0.0,0.044,0.131,0.175,0.825,0.028310638297872344,0.8666666666666667,3.9092224069473023,0.024724229745150247,1.008,0.982,0.908,1.1005,1.0154999999999998,1.033,1.005,1.042,0.974,1.0579999999999998,1.037,0.8955,0.9884999999999999,1.037,0.9259999999999999,1.0775000000000001
810,Brandon Nimmo,607043,12927,NYM,MLB,32.1,0.229,0.107,0.094,0.066,0.241,0.243,0.333,0.023,0.495,0.004,0.132,0.026,0.656,0.344,0.071,0.029,0.217,0.107,0.424,0.5760000000000001,0.0,0.011,0.109,0.548,0.668,0.33199999999999996,0.006,0.004,0.029,0.026,0.065,0.935,0.0,0.001,0.016,0.179,0.196,0.804,0.0,0.0,0.002,0.203,0.205,0.795,0.0774271186440678,0.8136363636363637,3.9092224069473023,0.02011986301369863,0.9724999999999999,1.0514999999999999,1.115,0.8795,1.0945,0.7749999999999999,1.0215,0.9575,0.9914999999999999,1.028,0.9734999999999999,1.0375,1.0314999999999999,0.9555,0.8454999999999999,1.3295
811,Mark Vientos,668901,22184,NYM,MLB,25.4,0.285,0.068,0.122,0.071,0.235,0.219,0.319,0.035,0.573,0.012,0.113,0.056,0.754,0.246,0.078,0.016,0.201,0.138,0.433,0.567,0.0,0.005,0.12,0.532,0.657,0.34299999999999997,0.005,0.006,0.02,0.029,0.06,0.94,0.0,0.0,0.008,0.151,0.159,0.841,0.0,0.0,0.0,0.129,0.129,0.871,0.0198,0.95,3.9092224069473023,0.010209290454313425,1.0015,0.9964999999999999,1.002,0.876,1.036,0.9935,1.0645,0.914,0.9615,1.072,1.0310000000000001,0.929,0.9610000000000001,1.088,1.036,0.8075
812,Jesse Winker,608385,13590,NYM,MLB,31.7,0.225,0.12,0.074,0.044,0.262,0.259,0.324,0.038,0.482,0.004,0.207,0.023,0.716,0.28400000000000003,0.07,0.016,0.222,0.13,0.438,0.562,0.0,0.006,0.102,0.558,0.666,0.33399999999999996,0.005,0.002,0.027,0.026,0.06,0.94,0.0,0.0,0.02,0.146,0.166,0.834,0.0,0.0,0.002,0.101,0.103,0.897,0.1020429906542056,0.7,3.9092224069473023,0.017016449234259785,0.96,1.1145,1.062,0.9975,1.0314999999999999,0.9105,1.0785,0.7555000000000001,0.9954999999999999,1.045,0.945,1.1440000000000001,1.0645,0.8200000000000001,0.9319999999999999,1.1015000000000001
813,Francisco Alvarez,682626,26121,NYM,MLB,23.5,0.258,0.083,0.094,0.07,0.197,0.219,0.38,0.041,0.603,0.012,0.186,0.054,0.854,0.14600000000000002,0.086,0.018,0.2,0.115,0.419,0.581,0.0,0.005,0.107,0.554,0.666,0.33399999999999996,0.005,0.002,0.026,0.03,0.063,0.937,0.0,0.0,0.015,0.148,0.163,0.837,0.0,0.0,0.0,0.125,0.125,0.875,0.03744705882352942,0.8250000000000001,3.9092224069473023,0.017912291537986413,1.034,0.9199999999999999,0.8495,1.228,0.9655,1.155,1.0459999999999998,0.9410000000000001,1.0385,0.8965,1.0095,0.973,0.971,1.076,1.0034999999999998,0.8685
814,Jeff McNeil,643446,15362,NYM,MLB,33.1,0.128,0.067,0.023,0.059,0.253,0.311,0.3,0.053,0.575,0.029,0.197,0.0,0.801,0.19899999999999995,0.09,0.018,0.227,0.103,0.438,0.562,0.0,0.006,0.101,0.55,0.657,0.34299999999999997,0.005,0.003,0.031,0.027,0.066,0.9339999999999999,0.0,0.001,0.02,0.177,0.198,0.802,0.0,0.0,0.011,0.206,0.217,0.783,0.05158807947019868,0.903125,3.9092224069473023,0.02670481640438722,0.985,1.0234999999999999,1.06,1.002,1.1315,0.6525,1.0819999999999999,0.806,1.0145,0.976,0.944,1.113,1.0545,0.8945000000000001,0.7815,1.5205000000000002
815,Tyrone Taylor,621438,13675,NYM,MLB,31.3,0.23,0.042,0.065,0.074,0.238,0.298,0.265,0.06,0.508,0.016,0.187,0.037,0.748,0.252,0.079,0.031,0.213,0.114,0.437,0.563,0.0,0.013,0.112,0.542,0.667,0.33299999999999996,0.005,0.005,0.033,0.032,0.075,0.925,0.0,0.0,0.014,0.127,0.141,0.859,0.0,0.0,0.016,0.14,0.156,0.844,0.12889090909090908,0.8666666666666667,3.9092224069473023,0.019944979367262722,1.0035,0.992,0.9339999999999999,1.0225,0.9675,1.1404999999999998,1.0114999999999998,1.025,0.984,1.0255,1.005,0.9829999999999999,1.0025,1.0005,1.06,0.75
816,Luis Torrens,620443,15905,NYM,MLB,29.0,0.231,0.058,0.087,0.072,0.283,0.179,0.349,0.03,0.464,0.0,0.232,0.047,0.743,0.257,0.064,0.021,0.208,0.109,0.402,0.598,0.0,0.01,0.1,0.539,0.649,0.351,0.005,0.002,0.034,0.028,0.069,0.931,0.0,0.0,0.008,0.129,0.137,0.863,0.0,0.0,0.0,0.131,0.131,0.869,0.04122857142857143,0.3875,3.9092224069473023,0.010186757215619695,1.0270000000000001,0.9535,0.9875,0.9325,0.9834999999999999,1.084,1.025,1.0065,1.012,0.9809999999999999,1.018,0.962,0.9115,1.135,1.201,0.6074999999999999
817,Luisangel Acuna,682668,26548,NYM,MLB,23.1,0.188,0.078,0.056,0.049,0.235,0.233,0.385,0.043,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.186,0.186,0.8140000000000001,0.0,0.0,0.0,0.206,0.206,0.794,0.29616363636363635,0.7977443609022556,3.9092224069473023,0.0058679706601467,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
818,Jose Azocar,640492,18821,NYM,MLB,29.0,0.229,0.048,0.045,0.044,0.259,0.241,0.344,0.068,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.086,0.575,0.666,0.33399999999999996,0.005,0.002,0.054,0.019,0.08,0.92,0.0,0.004,0.005,0.165,0.174,0.8260000000000001,0.0,0.0,0.002,0.181,0.183,0.817,0.3357235668789809,0.8,3.9092224069473023,0.011242973141786383,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
819,Starling Marte,516782,9241,NYM,MLB,36.6,0.228,0.061,0.065,0.068,0.252,0.174,0.382,0.06,0.423,0.031,0.197,0.073,0.724,0.276,0.069,0.028,0.216,0.13,0.443,0.5569999999999999,0.0,0.015,0.09,0.572,0.677,0.32299999999999995,0.005,0.002,0.03,0.036,0.073,0.927,0.0,0.0,0.017,0.147,0.164,0.836,0.0,0.0,0.002,0.285,0.287,0.7130000000000001,0.14847132867132867,0.8764705882352941,3.9092224069473023,0.02508361204013378,0.984,1.037,0.905,1.0905,0.9904999999999999,1.0955,1.0175,1.0095,0.981,1.0345,1.008,0.976,1.0074999999999998,0.9875,1.0074999999999998,0.859
820,Nick Madrigal,663611,20521,NYM,MLB,28.2,0.088,0.034,0.018,0.026,0.259,0.189,0.459,0.049,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.013,0.11,0.531,0.654,0.346,0.007,0.006,0.034,0.025,0.072,0.928,0.0,0.0,0.014,0.162,0.176,0.8240000000000001,0.0,0.0,0.002,0.112,0.114,0.886,0.04646666666666667,0.8500000000000001,3.7105751391465676,0.026096033402922755,1.0230000000000001,0.9490000000000001,1.004,0.8705,0.8839999999999999,1.3045,0.9575,1.135,0.9915,1.0095,1.0165,0.959,1.008,0.99,0.8865000000000001,1.115
821,Jose Siri,642350,17452,NYM,MLB,29.8,0.372,0.067,0.142,0.07,0.189,0.248,0.286,0.064,0.586,0.018,0.242,0.0,0.846,0.15400000000000003,0.074,0.016,0.205,0.118,0.413,0.587,0.0,0.019,0.104,0.539,0.662,0.33799999999999997,0.01,0.002,0.02,0.037,0.069,0.931,0.0,,0.017,0.163,,,0.0,0.0,0.002,0.179,0.181,0.819,0.2771913043478261,0.7789473684210526,3.9092224069473023,0.012244897959183673,0.996,1.0165,0.927,1.052,1.0259999999999998,1.0005,0.972,1.147,0.9775,1.051,1.0230000000000001,0.9299999999999999,0.984,1.054,1.0110000000000001,0.8305
822,Hayden Senger,663584,21489,NYM,MLB,28.1,0.307,0.063,0.061,0.049,0.251,0.266,0.323,0.049,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.16,0.16,0.84,0.0,0.0,0.0,0.129,0.129,0.871,0.0198,0.575,3.9092224069473023,0.033073929961089495,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
823,Jared Young,676724,20404,NYM,MLB,29.8,0.239,0.088,0.085,0.053,0.236,0.262,0.319,0.044,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.08600689655172414,0.7,3.9420289855072466,0.02643171806167401,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
824,Brett Baty,683146,26123,NYM,MLB,25.5,0.277,0.077,0.067,0.066,0.223,0.212,0.374,0.057,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.077,0.587,0.669,0.33099999999999996,0.005,0.002,0.031,0.027,0.065,0.935,0.0,0.0,0.011,0.134,0.145,0.855,0.0,0.0,0.002,0.105,0.107,0.893,0.046615642458100556,0.7625,3.9092224069473023,0.01288515406162465,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
825,Jakson Reetz,656883,17837,NYM,MLB,29.3,0.271,0.073,0.065,0.075,0.231,0.29,0.283,0.056,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.028995402298850576,0.7357142857142858,3.9092224069473023,0.04519774011299435,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
826,Chris Williams,675910,sa3007028,NYM,MLB,28.4,0.315,0.106,0.079,0.075,0.225,0.321,0.255,0.045,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.0578952380952381,0.95,3.9092224069473023,0.011308562197092083,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
827,Jon Singleton,572138,10441,NYM,MLB,33.6,0.267,0.118,0.082,0.056,0.236,0.296,0.29,0.04,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.091,0.576,0.672,0.32799999999999996,0.012,0.002,0.03,0.023,0.067,0.933,0.0,0.0,0.014,0.162,0.176,0.8240000000000001,0.0,0.0,0.0,0.2,0.2,0.8,0.028356149732620323,0.7,4.032258064516129,0.0007204610951008645,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
828,Joey Meneses,608841,14366,NYM,MLB,33.0,0.204,0.061,0.05,0.064,0.252,0.235,0.365,0.035,0.366,0.014,0.204,0.123,0.707,0.29300000000000004,0.085,0.016,0.222,0.113,0.436,0.5640000000000001,0.0,0.005,0.098,0.564,0.667,0.33299999999999996,0.01,0.002,0.03,0.028,0.07,0.9299999999999999,0.0,0.0,0.023,0.178,0.201,0.7989999999999999,0.0,0.0,0.002,0.084,0.086,0.914,0.0411903743315508,0.95,3.787878787878788,0.009442446043165468,1.0105,0.976,0.9675,0.9455,0.955,1.178,0.9215,1.2375,0.9955,1.0,1.0230000000000001,0.9405,1.002,1.0015,1.0295,0.808
829,Luke Ritter,682239,sa3009878,NYM,MLB,28.2,0.318,0.11,0.103,0.058,0.236,0.228,0.339,0.036,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.05056923076923077,0.7769230769230769,3.9092224069473023,0.026602176541717048,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
830,Donovan Walton,622268,19314,NYM,MLB,30.9,0.225,0.075,0.066,0.046,0.19,0.274,0.377,0.047,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.144,0.144,0.856,0.0,0.0,0.0,0.2,0.2,0.8,0.05666635944700461,0.6615384615384616,3.7093023255813953,0.022745098039215685,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
831,Luis De Los Santos,665782,21682,NYM,MLB,26.9,0.252,0.06,0.084,0.05,0.254,0.179,0.379,0.053,0.57,0.0,0.2,0.0,0.72,0.28,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.165,0.165,0.835,0.0,0.0,0.0,0.147,0.147,0.853,0.06281075268817204,0.7,3.9092224069473023,0.018950437317784258,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
832,Diego A. Castillo,660636,19906,NYM,MLB,27.5,0.111,0.222,0.094,0.076,0.224,0.254,0.326,0.026,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.103,0.559,0.667,0.33299999999999996,0.011,0.002,0.017,0.027,0.057,0.943,0.0,0.0,0.023,0.091,0.114,0.886,0.0,0.0,0.0,0.142,0.142,0.858,0.10642420382165606,0.6939024390243903,4.079037800687285,0.008064516129032258,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
833,Drew Gilbert,687551,sa3019980,NYM,MLB,24.6,0.218,0.084,0.062,0.049,0.229,0.32,0.3,0.04,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.05117254901960784,0.7454545454545455,3.9092224069473023,0.022457067371202115,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
834,Billy McKinney,641856,15654,NYM,MLB,30.7,0.299,0.103,0.079,0.052,0.22,0.302,0.306,0.041,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.081,0.564,0.65,0.35,0.008,0.01,0.023,0.023,0.064,0.9359999999999999,0.0,0.0,0.005,0.136,0.141,0.859,0.0,0.0,0.0,0.208,0.208,0.792,0.059800000000000006,0.575,4.264392324093817,0.013157894736842105,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
835,Gilberto Celestino,665482,20233,NYM,MLB,26.2,,,0.04,0.048,0.216,0.197,0.443,0.057,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.099,0.545,0.649,0.351,0.005,0.002,0.025,0.046,0.078,0.922,0.0,0.0,0.015,0.155,0.17,0.83,0.0,0.0,0.0,0.142,0.142,0.858,0.11270322580645162,0.7869565217391304,3.958435207823961,0.010408326661329063,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
836,Rafael Ortega,542364,10323,NYM,MLB,34.0,0.25,0.146,0.05,0.053,0.262,0.312,0.278,0.046,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.09,0.598,0.696,0.30400000000000005,0.008,0.002,0.028,0.027,0.065,0.935,0.0,0.0,0.023,0.124,0.147,0.853,0.0,0.0,0.002,0.226,0.228,0.772,0.25287086614173226,0.7307692307692308,4.166666666666667,0.0047011417058428475,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
837,Matt O'Neill,690841,sa1170279,NYM,MLB,27.7,0.34,0.129,0.072,0.046,0.236,0.183,0.408,0.055,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.06828484848484849,0.95,3.9092224069473023,0.008695652173913044,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
